date,max_shock,breadth,countries,n_countries,emfi_pre_mean,emfi_post_mean,emfi_post_max,emfi_delta,p_stress_on_day,p_stress_peak,tci_pre_mean,tci_post_max,category
2023-06-26,2.0590252737762613,14,Belgium; Bulgaria; Croatia; Finland; France; Germany; Greece; Hungary; Italy; Norway; Poland; Portugal; Romania; Spain,14,-0.2684039710296044,-0.3300416449728287,-0.075564739630715,-0.0616376739432242,1.3243914625753066e-05,3.7569760477681125e-05,78.22809018354772,78.16556908560447,Absorbed
2023-07-24,0.4219838701014251,1,Sweden,1,-0.209413358228109,-0.2286257380120248,0.5630542903558446,-0.0192123797839158,2.035183827949389e-07,0.0008965597868675,77.36243036126177,78.20896516783863,Absorbed
2023-08-15,0.1580320781957274,1,Poland,1,-0.589997592391412,-0.8576187627822183,-0.3355788767254484,-0.2676211703908062,2.02657548363199e-05,0.0064828516805427,65.51207954494289,64.161295776195,Absorbed
2023-09-11,0.1580320781957274,1,Poland,1,-1.0354676898547404,-0.7183580885561962,0.4984160584508578,0.3171096012985441,7.020671843052935e-06,0.9999648413950892,62.95935319402035,65.71841888763204,Localized
2023-10-09,0.5103059716336195,11,Belgium; Germany; Greece; Italy; Netherlands; Norway; Poland; Portugal; Romania; Spain; United Kingdom,11,-0.7142468934584522,-0.0312840505120391,2.7970074977017334,0.682962842946413,0.2957000268837688,1.0,64.76677250308802,66.17164443152994,Systemic
2023-10-17,0.1382274555596771,1,Belgium,1,-0.0312840505120391,-0.5940805820636167,-0.1210085497655016,-0.5627965315515775,1.867258449963554e-05,0.1588505135709335,65.6645289267648,63.99743736264221,Absorbed
2023-10-30,0.2108023797038388,2,Greece; Norway,2,-0.9592823072794532,-0.4868637640896193,0.9761097197039088,0.4724185431898338,5.947860004816439e-06,1.0,60.349074916178665,61.00072374318224,Systemic
2023-11-06,0.3505410211887677,2,Netherlands; Portugal,2,-0.5046974976046654,-0.7886525861533494,-0.4711956133532434,-0.283955088548684,2.3841819997882e-05,0.0060662323822487,60.27449337257941,60.96475360681978,Absorbed
2023-11-20,0.1790885241890666,1,Croatia,1,-0.4294050949075428,-0.935232092614433,-0.6713226308988479,-0.5058269977068901,1.5211717911107553e-05,0.0031614828222841,61.02510419303733,61.4916719324019,Absorbed
2023-11-27,0.2494506309972776,1,Ireland,1,-0.962491263916904,-0.7834323654909943,-0.4387162158260483,0.1790588984259097,8.628094463850515e-06,0.00246006752294,60.68111422166258,61.57544311893356,Localized
2023-12-08,0.1352113406675552,1,Portugal,1,-0.8141516876595745,-0.7595079775496505,0.362370341637275,0.0546437101099239,6.4942302940245584e-06,0.9999942366864712,61.69449562342656,61.98888042110459,Localized
2023-12-25,0.2108023797038388,5,Austria; Belgium; Germany; Greece; Italy,5,-1.0436805806250915,-1.249891638318687,-0.9231451483915508,-0.2062110576935953,5.925385119245479e-05,0.0053814524659957,60.731209116176025,63.63928910410596,Absorbed
2024-01-01,0.1799305681714586,1,Finland,1,-1.2811064186242187,-0.9616054831112354,-0.5636553561145141,0.3195009355129833,0.0001587705735199,0.0074337474938188,62.037541049435006,63.89348542811499,Localized
2024-01-18,0.1317208138820099,1,Hungary,1,-1.0837184185528863,-1.1753016931575946,-0.8070091827899162,-0.0915832746047082,0.0025444971163255,0.0033653162555406,63.21711693519005,62.86798079517316,Absorbed
2024-01-23,0.3505410211887677,1,Netherlands,1,-1.0230510912879005,-1.2002126785676448,-0.8070091827899162,-0.1771615872797445,0.0024810011108432,0.0033653162555406,63.0034630149456,62.71342636036425,Absorbed
2024-01-29,0.4219838701014251,1,Sweden,1,-1.124002211227245,-1.3446179307958583,-1.1536163426071964,-0.2206157195686133,2.290186252620001e-05,0.0026553044842426,62.44619744086255,62.218161177225575,Absorbed
2024-02-05,0.1504587713067853,2,Germany; Poland,2,-1.356871074704762,-1.4960505394396415,-1.2424050532248958,-0.1391794647348798,4.73514620683236e-06,0.0010165330943225,61.85225057226383,62.04373903117148,Absorbed
2024-02-26,0.4856164741042317,7,Belgium; France; Germany; Ireland; Poland; Portugal; Sweden,7,-1.6294218739986412,-1.910522536245386,-1.783742488198926,-0.2811006622467449,1.4977194121173962e-05,0.0032155856263923,60.75125206414515,55.6246389052815,Absorbed
2024-03-25,0.33937758234411,5,Bulgaria; Finland; Greece; Romania; Sweden,5,-1.9545093263023956,-2.513514369803233,-2.276794707582652,-0.5590050435008378,8.177783426405891e-06,6.699069023049787e-05,51.06185999703421,51.25558573188634,Absorbed
2024-04-08,0.1382274555596771,1,Belgium,1,-2.213560512607154,-2.396091665559668,-2.219195628098417,-0.1825311529525137,1.8008586479712885e-05,0.0035710006070956,50.62924444366992,50.33689451655092,Absorbed
2024-04-15,0.1317208138820099,2,Greece; Hungary,2,-2.331019523674494,-1.5809954719880608,-0.1041119059704847,0.7500240516864332,0.0001430279094292,1.0,50.068302933749,53.14893688231859,Localized
2024-04-25,0.1730287413281801,1,Italy,1,-1.784583832271275,-1.922676544931005,-1.3472328087153231,-0.13809271265973,0.0018453993982658,0.0042246764035467,51.65969401430189,52.36298868697046,Absorbed
2024-05-03,0.1580320781957274,1,Poland,1,-1.922676544931005,-1.7772470357973569,-1.5831862475845255,0.1454295091336483,1.1768932097331596e-05,0.0039830323501412,51.88097275456099,51.85106243189525,Localized
2024-05-06,0.0815489857662163,1,Netherlands,1,-2.0887546215934525,-1.9286801883307887,-1.5831862475845255,0.1600744332626633,0.0023867188317521,0.0039830323501412,51.72046968699544,51.85106243189525,Localized
2024-05-13,0.2494506309972776,3,Finland; Ireland; Spain,3,-1.7772470357973569,-2.256927804011506,-2.0940514767975094,-0.4796807682141493,8.281133917818926e-06,0.0016472223804855,51.39622684922485,48.9857718677434,Absorbed
2024-05-20,0.1591690892055957,1,Greece,1,-2.2822004102033384,-2.395714025183616,-2.2139889792925262,-0.1135136149802775,0.001301662447965,0.001301662447965,48.32609378118676,48.747913775373966,Absorbed
2024-07-15,0.1201393840374711,1,Italy,1,-1.253775556219298,-1.3042132620383478,-0.9846619280442884,-0.0504377058190497,0.0012100302014234,0.0052291280052206,55.339972255652285,56.59505343384844,Absorbed
2024-08-05,0.0727671824996629,1,United Kingdom,1,-0.2520272332200509,0.6296354248339319,4.484966538427127,0.8816626580539828,1.0,1.0,57.00388184711674,74.69952728626298,Systemic
2024-08-08,0.1376626628793263,1,Austria,1,2.175482827470073,0.0246859525206027,0.3561384552235481,-2.150796874949471,0.0001501019815613,0.0146062395190895,67.34167366778559,74.08898223570691,Absorbed
2024-08-13,0.1382274555596771,1,Belgium,1,0.6296354248339319,0.073163564193362,0.3561384552235481,-0.5564718606405697,3.106896614430256e-05,0.0206876589225536,73.5301086488377,73.45854686345949,Absorbed
2024-09-02,0.3143922464575146,1,Finland,1,-0.2525552681298055,0.2364993474292045,0.6688884990203534,0.48905461555901,3.5978737098075475e-05,0.1587410860606145,72.82707375669986,72.63742211439525,Localized
