date,EMFI,VolStress_std,TailVolBreadth_std,AvgCorr60_std,tci_w100_std
2019-06-14,-0.7391743916152247,-0.4996931599440439,-0.40172353435938246,-0.2031513405547632,-0.3764215027000685
2019-06-17,-0.7878225379749445,-0.5533863307639428,-0.40172353435938246,-0.24587837485503672,-0.37244756948782043
2019-06-18,0.5064448934136905,0.7890720089055167,0.704454538137367,-0.19849210039951504,-0.2634888718606296
2019-06-19,-0.8026574681163691,-0.6920656633709181,-0.40172353435938246,-0.19966352169752172,-0.3015427600925192
2019-06-20,-0.7242420142448771,-0.5822623728901685,-0.40172353435938246,-0.2026164514762349,-0.25805250195918444
2019-06-21,-0.742258299854853,-0.650471991828292,-0.40172353435938246,-0.19769139837257224,-0.22627058673209452
2019-06-24,-0.633904503052325,-0.3183402424003727,-0.40172353435938246,-0.268014964521169,-0.29102443062387984
2019-06-25,-0.6754607892690578,-0.45550387257379166,-0.40172353435938246,-0.2599708344656575,-0.23593812113213508
2019-06-26,-0.804841300569076,-0.6549838803729887,-0.40172353435938246,-0.32847611717875624,-0.21149721900976168
2019-06-27,-0.5729281458991128,-0.4779277617384784,-0.03299751019379929,-0.3368587902373454,-0.2623904013990315
2019-06-28,-0.5586805995741817,-0.19439732578853455,-0.40172353435938246,-0.2838480814019244,-0.2557511022484858
2019-07-01,-0.3927693886714891,0.060662233147394565,-0.40172353435938246,-0.2598776333729539,-0.2196859101580007
2019-07-02,-0.7614458913528985,-0.6602255703935036,-0.40172353435938246,-0.2688630276117424,-0.18034191665422472
2019-07-03,0.00633366403564118,0.16096412903589377,0.3357285139717839,-0.2594278148537219,-0.19737257805692815
2019-07-04,-0.6929278769876694,-0.515494614824155,-0.40172353435938246,-0.23319775298078174,-0.23466298971834185
2019-07-05,-0.628904433685961,-0.4063806127922632,-0.40172353435938246,-0.20738121733418743,-0.2495104013606108
2019-07-08,-0.6610623658935818,-0.44953388377573766,-0.40172353435938246,-0.2035562077777552,-0.27208868595556757
2019-07-09,-0.17747704400346567,0.09388963821388853,-0.03299751019379929,-0.15241858025379615,-0.27035025526718953
2019-07-10,-0.7218320104367637,-0.5620636567896764,-0.40172353435938246,-0.1595338429568383,-0.31981899386762797
2019-07-11,-0.6910584062758217,-0.5229110516667221,-0.40172353435938246,-0.1575802321645743,-0.30176298748638025
2019-07-12,-0.8020792082651216,-0.7448251762156967,-0.40172353435938246,-0.16065814487803215,-0.2843345159299457
2019-07-15,-0.7023921314570803,-0.5371776557761088,-0.40172353435938246,-0.17754452124722392,-0.28851011519754016
2019-07-16,-0.6682171566425553,-0.49596963239261077,-0.40172353435938246,-0.15870817994431344,-0.2833952377775799
2019-07-17,-0.425143717407116,-0.10821040266487318,-0.40172353435938246,-0.13540382149508956,-0.23336835369493003
2019-07-18,-0.34493108334216477,-0.27106653570995737,-0.03299751019379929,-0.1495495139822478,-0.21938922202228045
2019-07-19,-0.5078220690467747,-0.2573473538034905,-0.40172353435938246,-0.17800183965313116,-0.19569356049146575
2019-07-22,-0.7292614927912544,-0.6261020247216366,-0.40172353435938246,-0.18266620531749592,-0.24187327322936664
2019-07-23,-0.3155987158169211,0.08345123435838378,-0.40172353435938246,-0.15136434566687765,-0.20140755145584857
2019-07-24,-0.6718516574190654,-0.559719990921602,-0.40172353435938246,-0.1756709610181519,-0.20452448854448244
2019-07-25,-0.5863567605897643,-0.3512559926616719,-0.40172353435938246,-0.19363876786077905,-0.23712585178914028
2019-07-26,-0.6712615815914404,-0.47381716961051595,-0.40172353435938246,-0.20590625748747868,-0.26414342807728036
2019-07-29,-0.6223365067407551,-0.5749902214404636,-0.03299751019379929,-0.3398326679455871,-0.25478614541416617
2019-07-30,0.5733942950914508,0.6941146833520025,1.07318056230295,-0.3073595328090973,-0.2505242581868411
2019-07-31,-0.4714274593757815,-0.33780305662254634,-0.03299751019379929,-0.3194145108166018,-0.226117787307169
2019-08-01,-0.7079629101331901,-0.3155896392719049,-0.40172353435938246,-0.49181430774793367,-0.21025403965086678
2019-08-02,1.7946026214506814,1.5018980141397438,2.5480846589652826,-0.3411633222363907,0.0323088049314027
2019-08-05,2.2513228664644855,1.6301065342032048,3.285536707296449,-0.3051896529331132,0.10400000678506169
2019-08-06,-0.5303447470351221,-0.4128647798190234,-0.40172353435938246,-0.2592116796028367,0.010648341960700284
2019-08-07,-0.5226329730336257,-0.388841057316385,-0.40172353435938246,-0.28011670001703476,0.02220512712734725
2019-08-08,0.7554907976207388,0.8235374357378498,1.07318056230295,-0.2505827284656755,-0.0809149921831515
2019-08-09,-0.0826707472376807,0.21206677211893984,-0.03299751019379929,-0.24370130596540726,-0.11063797591474603
2019-08-12,-0.6085473210291875,-0.4184677337232489,-0.40172353435938246,-0.2719829978968347,-0.1280226282339773
2019-08-13,-0.5430740940633589,-0.2475497099275654,-0.40172353435938246,-0.2962118850786967,-0.15419079241506112
2019-08-14,1.9424337238909222,1.6272068266295807,2.5480846589652826,-0.10021831653152925,-0.05493367364619006
2019-08-15,-0.6240317882993413,-0.5803404083353996,-0.40172353435938246,-0.16329472556147226,-0.09864274596334824
2019-08-16,0.039671758254669245,0.4259772651358712,-0.03299751019379929,-0.23309150045330598,-0.10444110670386028
2019-08-19,0.2514144914639865,0.6939533117744093,-0.03299751019379929,-0.1596594167098041,-0.04123164844414625
2019-08-20,-0.22538540574252558,-0.20697871700236473,-0.03299751019379929,-0.13409493421355942,-0.06284771540033567
2019-08-21,-0.06505869219169519,0.38918580681948256,-0.40172353435938246,-0.1135094691585178,-0.06329655698204399
2019-08-22,-0.47155258088435315,-0.39406159210192315,-0.40172353435938246,-0.09797959338952679,-0.0588952371825191
2019-08-23,-0.2234224602466711,0.039324192945540036,-0.40172353435938246,-0.06062367928403842,-0.062348229495745616
2019-08-26,-0.5967553370788248,-0.6757283334350223,-0.40172353435938246,-0.05499343814346884,-0.05392536238079592
2019-08-27,-0.10972683224015668,-0.11123256823895408,-0.03299751019379929,-0.023840099580578058,-0.04704245083072786
2019-08-28,-0.13355690811081353,-0.16093797315807107,-0.03299751019379929,-0.03303839622392694,-0.032171079513713584
2019-08-29,0.1694418771753114,0.5841808136009604,-0.40172353435938246,0.09282795929164696,-0.014240993096151741
2019-08-30,0.2776616416881907,0.1884418246293222,0.3357285139717839,0.06813725250700026,-0.020247029597211273
2019-09-02,-0.48301337513770165,-0.584240754118721,-0.40172353435938246,0.03320005605391411,-0.014410807166155412
2019-09-03,-0.3979900106295795,-0.35221679604919104,-0.40172353435938246,-0.00040188473198958855,-0.0569876798028108
2019-09-04,-0.16847661483725324,0.061030539987913086,-0.40172353435938246,0.014723585988078143,-0.05322855987431757
2019-09-05,0.11372157973261404,0.3124944070998493,-0.03299751019379929,0.03801790180214967,-0.1155324919937269
2019-09-06,-0.6372010095312095,-0.7081332979740046,-0.40172353435938246,0.02635782778657009,-0.18564260419855394
2019-09-09,-0.3268371468755672,-0.37781454184013763,-0.03299751019379929,0.01025255161403142,-0.23471613821693832
2019-09-10,-0.4481504820564448,-0.23020307712565674,-0.40172353435938246,-0.049700742432596715,-0.23808779618057177
2019-09-11,-0.5262306222058294,-0.3635475126338843,-0.40172353435938246,-0.041780000747229463,-0.26077580343444556
2019-09-12,-0.587724146764184,-0.46553749989619897,-0.40172353435938246,-0.04247548006834845,-0.2746690908696378
2019-09-13,-0.5545627191596401,-0.4157573259806873,-0.40172353435938246,-0.029480383241735363,-0.2747256057219569
2019-09-16,-0.331824315861656,0.06555308313540693,-0.40172353435938246,-0.06841499406071934,-0.3014474100771143
2019-09-17,-0.5864184157400572,-0.39665961417686474,-0.40172353435938246,-0.06800055528464558,-0.31945309829035207
2019-09-18,-0.5700833977297217,-0.3788881717078692,-0.40172353435938246,-0.07395870451521634,-0.2993377572260726
2019-09-19,-0.5485594575285684,-0.37174581158013004,-0.40172353435938246,-0.05606211275487783,-0.28218689456530155
2019-09-20,-0.6561972622373927,-0.5419281228940496,-0.40172353435938246,-0.09401487028566607,-0.27716519179605525
2019-09-23,-0.06379644643686652,0.29179309656916735,-0.03299751019379929,-0.11029871972960462,-0.29730554840542717
2019-09-24,-0.7114602892549219,-0.5976026123452264,-0.40172353435938246,-0.11355251625973446,-0.30860758227547697
2019-09-25,-0.5425633136149981,-0.21781630502657207,-0.40172353435938246,-0.14214757993426375,-0.3457688141375525
2019-09-26,-0.47031627364520806,-0.42275760704332066,-0.03299751019379929,-0.1313920116866786,-0.32861172827354485
2019-09-27,-0.3463523025153128,-0.15464939461140376,-0.03299751019379929,-0.08160996970378166,-0.41824336443633325
2019-09-30,-0.6718787993030968,-0.44408885434131845,-0.40172353435938246,-0.0979075415549304,-0.4099607062298207
2019-10-01,-0.4122863648337272,0.04899385774459399,-0.40172353435938246,-0.07636294435031951,-0.43793611429129486
2019-10-02,3.4186155290791733,2.364009868483561,4.760440803958781,0.23683165292739103,-0.2431259560705693
2019-10-03,-0.27051192576625266,-0.4330220004051153,-0.03299751019379929,0.2392993990587927,-0.3004018129821423
2019-10-04,-0.21621685129686347,-0.06315182123332985,-0.40172353435938246,0.24589647259434286,-0.2572562323608022
2019-10-07,-0.21300171665736595,-0.08929187684719625,-0.40172353435938246,0.2804501546526259,-0.25869195346081064
2019-10-08,-0.0562806067118852,0.12775731091640394,-0.40172353435938246,0.3134906181821513,-0.20979517800142086
2019-10-09,-0.4235975116054293,-0.49655774532718944,-0.40172353435938246,0.31671152486455484,-0.28424015753171344
2019-10-10,-0.16857356212035252,-0.05629037193496512,-0.40172353435938246,0.34918413138657145,-0.2760690872901747
2019-10-11,1.7258240391099076,1.3948961140945568,1.8106326106341164,0.5180723595313215,-0.21179952740538838
2019-10-14,-0.0727380346210845,-0.3988427793235766,-0.03299751019379929,0.4936460692531791,-0.20275057452431666
2019-10-15,0.16170767062366714,0.07599221742477419,-0.03299751019379929,0.5039083354325222,-0.2501563821818971
2019-10-16,-0.4055854047437181,-0.7261338852732434,-0.40172353435938246,0.5252255374848086,-0.218495748638947
2019-10-17,-0.27880127573084607,-0.5171749724326113,-0.40172353435938246,0.54013230504495,-0.20248248908939484
2019-10-18,-0.3196416309265228,-0.6187221751011635,-0.40172353435938246,0.5532026283913721,-0.18947548077658233
2019-10-21,-0.028453294998376316,-0.12014114941798001,-0.40172353435938246,0.5936527486750385,-0.17923413049500686
2019-10-22,-0.053325819873259545,-0.4166178107685276,-0.03299751019379929,0.5436817094916749,-0.19659496115680153
2019-10-23,-0.28636196346214776,-0.5872970149837886,-0.40172353435938246,0.5685209829830982,-0.17198544945917588
2019-10-24,0.09222042738057597,-0.1824101829235765,-0.03299751019379929,0.5749353612414277,-0.18685815247272014
2019-10-25,-0.2594898426783244,-0.45573948887554483,-0.40172353435938246,0.493511759288814,-0.18088829940516912
2019-10-28,-0.35884040756736174,-0.5322015592809692,-0.40172353435938246,0.3596262254253458,-0.1598308867751263
2019-10-29,-0.39701582008236447,-0.6019367966080009,-0.40172353435938246,0.34053227930838864,-0.1420956597581619
2019-10-30,-0.37908403185863815,-0.5494377240211965,-0.40172353435938246,0.3386985218046644,-0.1603841237624184
2019-10-31,0.04469487073827999,-0.012683394430787639,-0.03299751019379929,0.26899984272383404,-0.14631682672652072
2019-11-01,-0.27681061366519266,-0.2832739837206997,-0.40172353435938246,0.27281760200932686,-0.171145689554575
2019-11-04,0.8902306754274854,0.6362282833754234,1.07318056230295,0.3061569074852774,-0.18786073630529634
2019-11-05,-0.26119431847116525,-0.51565137756336,-0.03299751019379929,0.3122559901580802,-0.2688299692030609
2019-11-06,-0.5772858287462619,-0.6120926034723942,-0.40172353435938246,0.10742378997517706,-0.2523489044328665
2019-11-07,-0.44978560769930453,-0.3477737518530554,-0.40172353435938246,0.09334879995860479,-0.264175889552852
2019-11-08,-0.5518330024712234,-0.5994736608343318,-0.40172353435938246,0.14205810507308703,-0.2505995855105661
2019-11-11,-0.6302144029775627,-0.7265911620592436,-0.40172353435938246,0.12648346506681318,-0.2560901894980385
2019-11-12,-0.44572879647836594,-0.355973544120265,-0.40172353435938246,0.09987961891634686,-0.25397478508701044
2019-11-13,-0.5256821013161495,-0.4746383657208863,-0.40172353435938246,0.07401641662673845,-0.26099914251110556
2019-11-14,-0.504077846408229,-0.3884577470494934,-0.40172353435938246,0.05059481262940114,-0.2855617630505705
2019-11-15,-0.5392459267706342,-0.4289150449860307,-0.40172353435938246,0.012863664939007183,-0.2737878441201568
2019-11-18,-0.6057087673225481,-0.5688765296292697,-0.40172353435938246,-0.002324251759491798,-0.24179358909536455
2019-11-19,-0.6290022437439959,-0.6910381967757386,-0.40172353435938246,0.0576982782907385,-0.22013255407391713
2019-11-20,-0.5242235094031836,-0.5322553283205221,-0.40172353435938246,0.07384677082642536,-0.19594142220527136
2019-11-21,-0.5004730150823328,-0.42355341828065246,-0.40172353435938246,0.006767659827391412,-0.19485268130680705
2019-11-22,-0.48093961513302097,-0.4198695228751772,-0.40172353435938246,0.03524429247952915,-0.18903842497096765
2019-11-25,-0.36631620570677625,-0.2127858624251019,-0.40172353435938246,0.05005684705239966,-0.1954823104041947
2019-11-26,-0.5759043346809993,-0.6011734178952437,-0.40172353435938246,0.022389050821854634,-0.1726256945638013
2019-11-27,-0.6416012870398878,-0.7182163116218754,-0.40172353435938246,-0.008839278405954287,-0.14699363627703269
2019-11-28,-0.6524617634571463,-0.7332378399480882,-0.40172353435938246,-0.014657871526159947,-0.14672334754716138
2019-11-29,-0.5728759541737591,-0.5708993420126413,-0.40172353435938246,-0.01787234686443489,-0.157066828883698
2019-12-02,0.9798775393535346,0.666948890647014,1.4419065864685332,0.06494602710927543,-0.1261292222483103
2019-12-03,-0.05483432321577412,-0.06291289038811106,-0.03299751019379929,0.133575077588629,-0.1522132708397206
2019-12-04,0.28867063411971144,0.5460830181869765,-0.03299751019379929,0.16033917400528522,-0.1406807977108799
2019-12-05,-0.553002293762832,-0.7445674999622467,-0.40172353435938246,0.17355385675865814,-0.12983962059008075
2019-12-06,0.08886044048969016,0.19106600867399348,-0.03299751019379929,0.14345142752751935,-0.14517903629894288
2019-12-09,-0.42815450665256327,-0.5264761954274915,-0.40172353435938246,0.2081054751602086,-0.14803987495314883
2019-12-10,-0.44298603422761407,-0.5752321797890667,-0.40172353435938246,0.20896406192778919,-0.12649390772862684
2019-12-11,-0.21657333333558743,-0.460272687143695,-0.03299751019379929,0.19750354420032698,-0.11854257004384713
2019-12-12,0.1981883257145347,-0.02836402283424728,0.3357285139717839,0.18224340581448362,-0.06675932857759687
2019-12-13,-0.024515362794533393,-0.19870674340850303,-0.03299751019379929,0.23424618116929166,-0.04995891405554398
2019-12-16,0.1963428288811211,0.20436579407369995,-0.03299751019379929,0.276476997809148,-0.08101463897132358
2019-12-17,-0.15345771701660688,-0.15653131485782737,-0.40172353435938246,0.2502529708246424,-0.034616444823121616
2019-12-18,-0.19391250844872257,-0.5676939386250704,-0.03299751019379929,0.2379803817376791,0.0005069290104617088
2019-12-19,-0.22979560049362974,-0.6309053079854798,-0.03299751019379929,0.21535360442766208,0.01954504539598717
2019-12-20,-0.03786268562078925,-0.19127572579963378,-0.03299751019379929,0.1347562163167469,0.018826784578542102
2019-12-23,0.08689031333107711,-0.25454691115459405,0.3357285139717839,0.14784876373494843,-0.012647180678684342
2019-12-24,-0.7526374150631862,-1.1095418070953047,-0.40172353435938246,0.1001730656367994,-0.0643732558807262
2019-12-25,-1.0078894147292823,-1.1863379041836954,-0.40172353435938246,-0.4259760139880228,0.051068110954765364
2019-12-26,-0.9506915818694764,-1.1863379041836954,-0.40172353435938246,-0.4456722111110479,0.18717622107451748
2019-12-27,-0.6635377546529071,-0.6242822956106756,-0.40172353435938246,-0.4762251860091063,0.19507330669982959
2019-12-30,-0.40273494663183385,-0.09735454267988065,-0.40172353435938246,-0.4964196194218103,0.17668570275256448
2019-12-31,-1.0386990203922244,-0.9842368411999564,-0.40172353435938246,-0.5860286753595578,-0.06153310999670976
2020-01-01,-1.079851341019388,-1.1863379041836954,-0.40172353435938246,-0.5739314853441724,0.059945756902427774
2020-01-02,0.43360679888290643,0.6076266829941436,0.704454538137367,-0.45906770823026277,0.05609137847536322
2020-01-03,-0.7279020487761916,-0.3519471344483139,-0.40172353435938246,-0.723094105149159,0.02970439940753227
2020-01-06,-0.5754596397506233,-0.3829795732750803,-0.03299751019379929,-0.6800317675836623,-0.011727011396531083
2020-01-07,-0.8195595060143908,-0.47562690482681097,-0.40172353435938246,-0.7377299733491647,-0.007285097366562073
2020-01-08,-0.6540555279680724,-0.45546375147630086,-0.03299751019379929,-0.747479965093542,-0.022286878160143297
2020-01-09,-0.5101976752786095,-0.20637850339015185,-0.03299751019379929,-0.7170400133463768,-0.031105317098343896
2020-01-10,-0.9662115846618232,-0.7272588377630885,-0.40172353435938246,-0.7230089666792826,-0.04846613356818924
2020-01-13,-0.8862080731455573,-0.5614551883230869,-0.40172353435938246,-0.7807403667820826,-0.004843423348226779
2020-01-14,-0.9432828407937879,-0.7007086796549231,-0.40172353435938246,-0.7598692636712895,0.0077585238337939035
2020-01-15,-0.7966948367341027,-0.43119772886965907,-0.40172353435938246,-0.7503890490814372,0.004355980905994761
2020-01-16,-0.8719343454906432,-0.6089184497323503,-0.40172353435938246,-0.7215010950218609,0.013245219920059727
2020-01-17,-0.7023674208377284,-0.3329616883399941,-0.40172353435938246,-0.6710723352577863,0.006644918478392557
2020-01-20,-0.8761709214427993,-0.7648929661543517,-0.40172353435938246,-0.6638219152948438,0.11220099923795696
2020-01-21,-0.722322906118143,-0.5301289116644073,-0.40172353435938246,-0.623206310831513,0.1283516059761055
2020-01-22,-0.7689108069591138,-0.6545946768841006,-0.40172353435938246,-0.6086774559125013,0.1528602878813529
2020-01-23,-0.5529891866571992,-0.16634931785109594,-0.40172353435938246,-0.6724364134539174,0.13079576340004115
2020-01-24,-0.2821791387590132,0.043238632356675466,-0.03299751019379929,-0.685257536456057,0.12815402606858467
2020-01-27,3.148023925427747,1.8890165563783563,4.391714779793198,-0.24737650113546567,0.5635192693496384
2020-01-28,0.32218873772906764,0.16018293897583455,0.3357285139717839,-0.25820838923393374,0.4403911391922566
2020-01-29,-0.40630272202666345,-0.5644561758798682,-0.40172353435938246,-0.2626603955083649,0.42782423461042396
2020-01-30,0.17205311160645653,0.1870715475320126,-0.03299751019379929,-0.24634516867044792,0.4336646978994518
2020-01-31,0.5473720715304006,0.3106661307605316,0.704454538137367,-0.26057835355849623,0.3981942420590621
2020-02-03,-0.30398782033674676,-0.3207371820757848,-0.40172353435938246,-0.30178359928797915,0.4133714807318861
2020-02-04,1.5032016080439954,0.8252621572271609,2.1793586347996996,-0.23627918445500887,0.3993877052183275
2020-02-05,0.31042197136065486,0.4637940011270947,-0.03299751019379929,-0.208447817253966,0.37627162365843025
2020-02-06,-0.22729877434838344,-0.2511036824469788,-0.40172353435938246,-0.19089881354875618,0.3778496992566638
2020-02-07,-0.29991502196939285,-0.3623106917610433,-0.40172353435938246,-0.20700802525329567,0.36746267108494085
2020-02-10,-0.40001432475872645,-0.5557776920821887,-0.40172353435938246,-0.19308206063301325,0.3586493529824779
2020-02-11,0.20193306772931832,0.23098105951936568,-0.03299751019379929,-0.15302213428599917,0.349527211693057
2020-02-12,-0.2838106786691534,-0.3389274383601267,-0.40172353435938246,-0.17684410529241062,0.3434137477201633
2020-02-13,-0.4094818656601032,-0.5743168861993045,-0.40172353435938246,-0.21176082422350576,0.37892514039487196
2020-02-14,-0.4934751386965018,-0.7313233300161373,-0.40172353435938246,-0.21784058799932796,0.38432313324984546
2020-02-17,-0.24211784611327394,-0.5354470385651904,-0.03299751019379929,-0.24420524511240016,0.3712378011698499
2020-02-18,-0.2591082483637772,-0.2414794615472173,-0.03299751019379929,-0.21919015728773147,-0.005168058009533023
2020-02-19,-0.2651639361282848,0.04384740951320828,-0.40172353435938246,-0.19741002424795503,-0.008917766938808597
2020-02-20,-0.35188537113885876,-0.15932384036823413,-0.40172353435938246,-0.15258845664735984,-0.01248544045130733
2020-02-21,-0.37036308404411034,-0.19572862462314627,-0.40172353435938246,-0.13054106182774328,-0.03367769296326376
2020-02-24,6.8118814965379295,5.217486321619419,6.235344900621115,1.0939235538493597,1.3004895598499557
2020-02-25,4.076104205160377,1.7018523776598442,4.391714779793198,1.1511990111202441,1.1815721163299566
2020-02-26,1.233303934413481,-0.11407112519820696,0.3357285139717839,1.0929444396077486,1.1672297641066103
2020-02-27,6.351139487688439,4.035490219969329,6.235344900621115,1.3604552318099976,1.362174576557997
2020-02-28,6.7463885159388175,4.332855166326662,6.235344900621115,1.6320173311221193,1.5579756960554358
2020-03-02,1.865607980590545,0.3500572965284838,0.3357285139717839,1.5534406603372055,1.4657415879299127
2020-03-03,3.327943438318421,1.7989513439387024,1.8106326106341164,1.5823052108420201,1.4812896916829292
2020-03-04,1.6105494438245382,0.18418009346226707,-0.03299751019379929,1.5572173052722476,1.4626552029813766
2020-03-05,3.8795382416909603,1.8151425530712544,2.916810683130866,1.640301276124859,1.5042232893942247
2020-03-06,7.052949439759674,4.365441728283045,6.604070924786698,1.8572314944410493,1.569623409498792
2020-03-09,12.463423272303675,12.830089774464042,6.604070924786698,2.8691658667815934,2.347649866350402
2020-03-10,3.663939692554748,1.3431643887166564,1.07318056230295,2.7725470191168493,2.08480532074884
2020-03-11,4.81722040883763,2.060365825490039,2.916810683130866,2.671428354327341,2.060047813513945
2020-03-12,15.217183197856912,17.88682737982889,6.604070924786698,3.1274359505150424,2.206809504166031
2020-03-13,5.322023468523208,2.8080486277097982,2.5480846589652826,3.0324013979126048,2.237818810737233
2020-03-16,10.402279201059637,9.208247010133604,6.235344900621115,3.0408192152556315,2.2351470702990675
2020-03-17,5.475579885746729,2.829835783605279,2.916810683130866,2.9612541558403302,2.2609522818744834
2020-03-18,7.413806827461601,5.0501018320573525,4.760440803958781,2.858743730097008,2.2079797080088377
2020-03-19,5.815257357867152,3.3916418806934585,3.285536707296449,2.773519690812487,2.201241832682083
2020-03-20,5.551540283554026,3.2760667007749924,2.916810683130866,2.7168987795588735,2.1895688248200407
2020-03-23,6.624186864882969,4.062478148110945,4.391714779793198,2.6966498460022565,2.18106690566697
2020-03-24,10.460941827981678,9.625561431829817,6.235344900621115,2.783637928744683,2.173269940571081
2020-03-25,4.904205282354383,2.3609894973622434,2.5480846589652826,2.7589856778995654,2.1592582538933964
2020-03-26,3.7656136433262324,1.808708408908717,0.704454538137367,2.749406315509536,2.1518484099884465
2020-03-27,6.345061505129561,3.8705638141958962,4.022988755627615,2.7196288542355034,2.1373175060502008
2020-03-30,2.6911748647453857,0.47848890429354685,-0.03299751019379929,2.7074529012327697,2.130338971035461
2020-03-31,4.210853738302773,2.0918674549804774,1.4419065864685332,2.702606566625463,2.120095145562546
2020-04-01,5.474150521453417,3.212080557919551,2.916810683130866,2.6865807414720844,2.13359415727264
2020-04-02,2.467390928861902,0.3996716083471866,-0.40172353435938246,2.677528723472624,2.1320026031788517
2020-04-03,2.5638302223943823,0.27806046072252133,-0.03299751019379929,2.6666027985984817,2.1310757459186136
2020-04-06,6.730346556153654,4.624379601628567,4.022988755627615,2.6842897279819495,2.14235559169407
2020-04-07,4.160936557033785,2.3183790820865955,1.07318056230295,2.6877419710284416,2.12915452066221
2020-04-08,2.060241463125613,-0.36626931918207867,-0.40172353435938246,2.6848313044033314,2.125055145076925
2020-04-09,3.5663601080508167,1.525858471721369,0.704454538137367,2.6835080360599783,2.122006246762727
2020-04-10,1.9027567930795857,-0.9611043252924091,-0.03299751019379929,2.6793308552447592,2.1140875535158985
2020-04-13,1.6420328436488703,-1.1383298289614165,-0.40172353435938246,2.6806219820498995,2.1143442935660786
2020-04-14,2.890401830538269,0.927136164373783,-0.03299751019379929,2.656924892206991,2.103310744251495
2020-04-15,6.970647636262955,4.504786916197459,4.760440803958781,2.664228470692723,2.1015613776762962
2020-04-16,2.261413342103736,0.06615236157281632,-0.40172353435938246,2.656585754692906,2.0961630870341965
2020-04-17,3.3313144437143523,2.089298297666952,-0.40172353435938246,2.6539437782928834,2.085965940832016
2020-04-20,2.0538517313670464,-0.30826433396271435,-0.40172353435938246,2.6500344287432154,2.0860777897829665
2020-04-21,5.768125132606114,3.8345501179300765,2.916810683130866,2.6639925336364954,2.0820274465047213
2020-04-22,3.1058425700528485,1.655321674450105,-0.40172353435938246,2.672879227686331,2.0771385160520937
2020-04-23,2.6933298138959865,0.8719018840967788,-0.40172353435938246,2.6803639081444093,2.0779528702933403
2020-04-24,2.5280218011500555,0.5667151011677749,-0.40172353435938246,2.674763265014937,2.0778343432131208
2020-04-27,2.9451330870063277,1.3646740519946992,-0.40172353435938246,2.672224393393907,2.065525825805823
2020-04-28,2.9666839153403113,1.3973689821698188,-0.40172353435938246,2.6784741320070715,2.0674086581414586
2020-04-29,3.9028991434409583,2.529150021476742,0.3357285139717839,2.675455732334493,2.0698324843639346
2020-04-30,3.317542949782214,1.4572186241832679,0.3357285139717839,2.660184182332008,2.0552670555003325
2020-05-01,1.6830994391730683,-0.9869070481057206,-0.40172353435938246,2.6615668572193365,2.0544226895526236
2020-05-04,5.7268037934975835,3.4863548481421276,3.285536707296449,2.6487941740029384,2.0507658103212627
2020-05-05,2.7250924555737304,0.9961233034464239,-0.40172353435938246,2.646493266393406,2.0439203719183374
2020-05-06,2.232852898887823,0.07771930994708626,-0.40172353435938246,2.6440018102407326,2.039143998332947
2020-05-07,2.5561397252432974,0.6853728893085189,-0.40172353435938246,2.6448473374284864,2.038294299697005
2020-05-08,2.3924167542952457,0.3752435839330106,-0.40172353435938246,2.6476377878607016,2.037941495015434
2020-05-11,2.0753016696295274,-0.20771080949054566,-0.40172353435938246,2.6453965640894688,2.0261670718189855
2020-05-12,2.1267455738423306,-0.10301930585554815,-0.40172353435938246,2.6436861842571204,2.019359539883962
2020-05-13,2.9963748701886446,1.5420126565158332,-0.40172353435938246,2.6378708699674367,2.0142583070486877
2020-05-14,3.314940175122064,1.837809895490918,-0.03299751019379929,2.6291192472673526,2.011196016645945
2020-05-15,2.050148716971816,-0.22468350480196242,-0.40172353435938246,2.6291656487205115,2.0105136381564686
2020-05-18,6.419541416915452,4.537744020689152,3.6542627314620324,2.6259995884969576,2.006172387411759
2020-05-19,2.5757951597914848,0.4777752719664535,-0.03299751019379929,2.6157316958386545,1.993618953265659
2020-05-20,2.3797869924746626,0.41609953614921774,-0.40172353435938246,2.622252708415766,1.9949757563875405
2020-05-21,2.1861920165634765,0.0624932818864497,-0.40172353435938246,2.6160748720081863,1.9903514675274123
2020-05-22,1.968830864961685,-0.3395196637607553,-0.40172353435938246,2.6067161697459458,1.99305703231989
2020-05-25,2.6553983428439265,0.9447806808784351,-0.40172353435938246,2.621081930205719,1.9847878152269938
2020-05-26,3.3858382620166694,1.6977665687077441,0.3357285139717839,2.618772113338833,1.9778719236274305
2020-05-27,2.444609091865046,0.5641959277209108,-0.40172353435938246,2.619433968239472,1.9696982069628046
2020-05-28,2.373787825966106,0.4351365502380986,-0.40172353435938246,2.616352247850806,1.96854360062016
2020-05-29,2.5122538763387077,0.7233090262590424,-0.40172353435938246,2.59537154482579,1.9604335312751946
2020-06-01,2.376050166127473,0.3527866510853127,-0.03299751019379929,2.38702303083554,1.962864208767493
2020-06-02,2.7524434308703016,1.3375633961687874,-0.40172353435938246,2.4452171758661656,1.9420413615006666
2020-06-03,3.8828055742398853,2.488422066984226,0.704454538137367,2.479438888547973,1.9395057935518878
2020-06-04,1.4623900920099913,-0.5329399137044107,-0.40172353435938246,1.8795172116250907,1.9359677444630645
2020-06-05,3.456879462519736,2.5133383624765266,0.3357285139717839,1.963458999710159,1.928058799582426
2020-06-08,1.4092589063261074,-0.43341723037696445,-0.40172353435938246,1.681121159707661,1.9285108919797527
