date,tci_w250
2021-07-16,73.0714883946203
2021-07-19,73.63615394787779
2021-07-20,73.65629712824698
2021-07-21,73.67781886520007
2021-07-22,73.71704634756765
2021-07-23,73.68564451113654
2021-07-26,73.74697928663043
2021-07-27,73.77840777310874
2021-07-28,73.81577250674628
2021-07-29,73.77422784711733
2021-07-30,73.8244303120602
2021-08-02,73.86920019689899
2021-08-03,73.89521945197855
2021-08-04,73.92219059317492
2021-08-05,74.04794286169898
2021-08-06,74.08795799442768
2021-08-09,74.10088964145875
2021-08-10,74.07254510300832
2021-08-11,74.10510508197979
2021-08-12,74.19334289253038
2021-08-13,74.35764632980268
2021-08-16,74.43819851803181
2021-08-17,74.3671867429339
2021-08-18,74.43980055620489
2021-08-19,74.50187297700475
2021-08-20,74.50508722930999
2021-08-23,74.56790598857867
2021-08-24,74.66918407694935
2021-08-25,74.6408663282604
2021-08-26,74.64764310244396
2021-08-27,74.71233291444773
2021-08-30,74.77491849718172
2021-08-31,74.62042243070972
2021-09-01,74.66483163889886
2021-09-02,74.68569036624052
2021-09-03,74.75149628476736
2021-09-06,73.04909826849133
2021-09-07,73.29785685431483
2021-09-08,73.359957895467
2021-09-09,73.37142631921152
2021-09-10,73.41655085773357
2021-09-13,73.19881542653476
2021-09-14,73.32418048072093
2021-09-15,73.17659798328444
2021-09-16,73.22499381868364
2021-09-17,73.16225382951215
2021-09-20,73.5767128588657
2021-09-21,73.66409261265812
2021-09-22,73.57339945574131
2021-09-23,73.5126034987654
2021-09-24,73.4170620429149
2021-09-27,73.51582097211721
2021-09-28,73.46165549048509
2021-09-29,73.52562554308335
2021-09-30,73.07951430235586
2021-10-01,73.03800918940875
2021-10-04,72.89661448139239
2021-10-05,72.92908077766822
2021-10-06,72.86398732578566
2021-10-07,72.89426781288931
2021-10-08,72.81162722229786
2021-10-11,72.92382519931121
2021-10-12,71.7958912462312
2021-10-13,72.30243724663633
2021-10-14,72.32791937870203
2021-10-15,72.14768082580086
2021-10-18,71.53282934203457
2021-10-19,71.67149795955858
2021-10-20,71.59837212009876
2021-10-21,71.58862758619527
2021-10-22,62.41733604381723
2021-10-25,62.97609169068318
2021-10-26,63.11959542541956
2021-10-27,63.116894339126105
2021-10-28,62.778363473184896
2021-10-29,62.159022063406866
2021-11-01,62.00789719345534
2021-11-02,61.89655986306324
2021-11-03,61.78689137832334
2021-11-04,61.68204603952656
2021-11-05,61.61396700211422
2021-11-08,61.49034363840212
2021-11-09,61.484992646783496
2021-11-10,61.582649192415175
2021-11-11,61.74146286374884
2021-11-12,61.6678316724791
2021-11-15,61.818743253017225
2021-11-16,61.90495181294301
2021-11-17,61.79388466080214
2021-11-18,61.70004699611699
2021-11-19,61.50714909348577
2021-11-22,61.44812510172276
2021-11-23,61.44502760391182
2021-11-24,61.38173481779771
2021-11-25,61.35323079376133
2021-11-26,67.4056347943867
2021-11-29,67.23971697092628
2021-11-30,67.12306911142156
2021-12-01,66.99506007851045
2021-12-02,67.08654147991233
2021-12-03,66.06905639260586
2021-12-06,65.98258105445704
2021-12-07,66.88389998292315
2021-12-08,66.5689508163025
2021-12-09,66.24245321670651
2021-12-10,66.40997060001435
2021-12-13,66.37593096606945
2021-12-14,66.37167814467479
2021-12-15,66.32617453773013
2021-12-16,66.32259244163652
2021-12-17,66.32951066309178
2021-12-20,66.45001677439237
2021-12-21,66.51403943107675
2021-12-22,66.32746251503589
2021-12-23,66.40130812261799
2021-12-24,66.78805496160341
2021-12-27,66.86423225074067
2021-12-28,66.80672549676828
2021-12-29,66.77801441604174
2021-12-30,66.75801380864401
2021-12-31,67.07516315695331
2022-01-03,67.04169848877012
2022-01-04,66.97764799134576
2022-01-05,67.09338284802924
2022-01-06,66.98422416397747
2022-01-07,66.83967746268898
2022-01-10,66.80256874048419
2022-01-11,66.84223433402707
2022-01-12,66.7734871371913
2022-01-13,66.98088880870226
2022-01-14,67.31017599062312
2022-01-17,67.32806865020822
2022-01-18,67.53881386744759
2022-01-19,67.54749815425824
2022-01-20,67.59297007234576
2022-01-21,68.62403643932531
2022-01-24,72.10945788076766
2022-01-25,71.54115936448257
2022-01-26,72.04573513049935
2022-01-27,72.10564881969552
2022-01-28,72.10121458219902
2022-01-31,72.05952399076482
2022-02-01,72.14156650912115
2022-02-02,72.28898240579707
2022-02-03,72.41628544605389
2022-02-04,72.34967842107096
2022-02-07,72.35988793527403
2022-02-08,72.30659186765506
2022-02-09,72.30746515046901
2022-02-10,72.28060402697943
2022-02-11,71.89205929638757
2022-02-14,72.75015619272523
2022-02-15,72.70784518336274
2022-02-16,72.7784050864754
2022-02-17,72.87511472304948
2022-02-18,72.78241927097709
2022-02-21,72.90002055504779
2022-02-22,72.87303464779595
2022-02-23,72.81257070832704
2022-02-24,79.26507465285388
2022-02-25,78.95528049211148
2022-02-28,78.92534585111439
2022-03-01,79.15592333694723
2022-03-02,79.00158016227586
2022-03-03,78.93281488477135
2022-03-04,81.08080939634242
2022-03-07,82.17663951326162
2022-03-08,81.99942524882732
2022-03-09,83.02134980735997
2022-03-10,82.31220197449683
2022-03-11,82.62618392164038
2022-03-14,82.54488188191283
2022-03-15,82.52252575382076
2022-03-16,82.7205965060876
2022-03-17,82.58774014112743
2022-03-18,82.4599133026698
2022-03-21,82.40719038836052
2022-03-22,82.37312488138795
2022-03-23,82.30686269087776
2022-03-24,82.27648522342022
2022-03-25,82.17858335943117
2022-03-28,82.11689912680582
2022-03-29,82.40706649689757
2022-03-30,82.18789971400633
2022-03-31,82.1966273408631
2022-04-01,82.23391685941837
2022-04-04,82.32645504843782
2022-04-05,82.2544642061684
2022-04-06,82.16919790831004
2022-04-07,82.10609643446203
2022-04-08,82.10359829790951
2022-04-11,82.02092036233338
2022-04-12,82.05584543948704
2022-04-13,81.96724469143936
2022-04-14,81.99987004289572
2022-04-15,82.13734988261069
2022-04-18,82.32851162437753
2022-04-19,82.45026726446127
2022-04-20,82.45116053003115
2022-04-21,82.44799395200631
2022-04-22,82.42372662568678
2022-04-25,82.59818513868696
2022-04-26,82.56672839323257
2022-04-27,82.52430635854392
2022-04-28,82.55194869788029
2022-04-29,82.51639582997308
2022-05-02,82.49068071845048
2022-05-03,82.44305670400527
2022-05-04,82.4483323847866
2022-05-05,82.46313718304434
2022-05-06,82.36143676949457
2022-05-09,82.5886003898018
2022-05-10,82.51003649476858
2022-05-11,82.48389577615093
2022-05-12,82.63794480757726
2022-05-13,82.5401061409819
2022-05-16,82.5189212591757
2022-05-17,82.53099628234037
2022-05-18,82.45775569735765
2022-05-19,82.47672667430008
2022-05-20,82.46935059922009
2022-05-23,82.36782926715918
2022-05-24,82.33982695600706
2022-05-25,82.33907927936703
2022-05-26,82.20105930913189
2022-05-27,82.10678247287343
2022-05-30,82.03643783816503
2022-05-31,82.0504185652672
2022-06-01,81.93891941382562
2022-06-02,81.96289643551829
2022-06-03,81.94757247604308
2022-06-06,81.97026436022425
2022-06-07,81.95910455161302
2022-06-08,82.03426101759031
2022-06-09,82.00992796451895
2022-06-10,82.30992318540939
2022-06-13,82.36671493171296
2022-06-14,82.30311520034218
2022-06-15,82.26055382110697
2022-06-16,82.1141694267523
2022-06-17,81.94250361600909
2022-06-20,81.90520065096977
2022-06-21,81.87335265724327
2022-06-22,81.80913043928919
2022-06-23,81.7719622459016
2022-06-24,81.65224579493643
2022-06-27,81.50856420883127
2022-06-28,81.38077920917306
2022-06-29,81.34692678969606
2022-06-30,81.32924290677464
2022-07-01,81.02571599917958
2022-07-04,81.10669743623261
2022-07-05,81.249567898644
2022-07-06,81.14202485062168
2022-07-07,81.38319331315763
2022-07-08,81.30999541622425
2022-07-11,81.2926657609244
2022-07-12,81.26618363625833
2022-07-13,81.24029532010391
2022-07-14,81.2287356439564
2022-07-15,81.05827999694381
2022-07-18,81.03504033670482
2022-07-19,80.91026130113022
2022-07-20,80.85819768720214
2022-07-21,80.7935318299432
2022-07-22,80.67609004187338
2022-07-25,80.69572835133876
2022-07-26,80.63938378388563
2022-07-27,80.56244445444537
2022-07-28,80.46585599881038
2022-07-29,80.37352127706112
2022-08-01,80.4148669702034
2022-08-02,80.44735456961128
2022-08-03,80.45867849875783
2022-08-04,80.5010956319278
2022-08-05,80.51495060829687
2022-08-08,80.45537582110933
2022-08-09,80.37159974060263
2022-08-10,80.2697723005058
2022-08-11,80.17841899581029
2022-08-12,80.11427533128646
2022-08-15,80.29718606766441
2022-08-16,80.24612243998479
2022-08-17,80.19054697219671
2022-08-18,80.15719263344035
2022-08-19,80.15395606293926
2022-08-22,80.08600390435834
2022-08-23,80.0911249258072
2022-08-24,80.12940749745246
2022-08-25,80.10233131022729
2022-08-26,80.05952056973052
2022-08-29,79.86842491245224
2022-08-30,79.76479149805446
2022-08-31,79.76697604654022
2022-09-01,79.77676329019047
2022-09-02,79.43506350099062
2022-09-05,79.44776261838096
2022-09-06,79.37414731950703
2022-09-07,79.32810151443111
2022-09-08,79.35294064132522
2022-09-09,79.31466151111763
2022-09-12,79.43121458651551
2022-09-13,79.33609818394856
2022-09-14,79.3204689222005
2022-09-15,79.35357911519867
2022-09-16,79.32899474866252
2022-09-19,79.3267474120477
2022-09-20,79.33684010720117
2022-09-21,79.32733716822625
2022-09-22,79.18195721828619
2022-09-23,79.56721279824008
2022-09-26,79.39979392078132
2022-09-27,79.46515309954172
2022-09-28,79.3513626727894
2022-09-29,79.45506220589735
2022-09-30,79.31636943514874
2022-10-03,79.34077660525554
2022-10-04,79.70120259492975
2022-10-05,79.53059070101322
2022-10-06,79.5349945319935
2022-10-07,79.4219067428605
2022-10-10,79.36976277067501
2022-10-11,79.34585351581357
2022-10-12,79.38875077673698
2022-10-13,79.43874771350139
2022-10-14,79.44314211242836
2022-10-17,79.47334610569064
2022-10-18,79.5508996272038
2022-10-19,79.42923259535928
2022-10-20,79.43689266001877
2022-10-21,79.4867760156958
2022-10-24,79.27979785832183
2022-10-25,79.24305927924622
2022-10-26,79.05244094070822
2022-10-27,79.02256962467065
2022-10-28,79.04195909829613
2022-10-31,79.09879926264803
2022-11-01,79.05600336206192
2022-11-02,79.06452270764296
2022-11-03,79.12323716934561
2022-11-04,78.97831607918759
2022-11-07,78.96463434221204
2022-11-08,78.92079634348987
2022-11-09,79.00035888091853
2022-11-10,78.09568261405313
2022-11-11,78.16350813973834
2022-11-14,78.13096317732587
2022-11-15,78.24659465917998
2022-11-16,78.26229873173575
2022-11-17,78.20180623667274
2022-11-18,78.30346857076952
2022-11-21,78.2748922997739
2022-11-22,78.21534766927712
2022-11-23,78.28355416309545
2022-11-24,78.20289721226158
2022-11-25,78.18979991081906
2022-11-28,78.21361542424184
2022-11-29,78.15230600736912
2022-11-30,78.2469193541026
2022-12-01,78.17730378805152
2022-12-02,78.1709906039294
2022-12-05,78.23172722956802
2022-12-06,78.24018167085161
2022-12-07,78.21245906371989
2022-12-08,77.97226005386284
2022-12-09,78.07171826465749
2022-12-12,78.0957715861945
2022-12-13,78.07080401477053
2022-12-14,77.94886140176897
2022-12-15,77.58478705277966
2022-12-16,77.6958322645747
2022-12-19,77.60341256400591
2022-12-20,77.70476212119189
2022-12-21,77.77157001598503
2022-12-22,77.78895041581421
2022-12-23,77.88666652125379
2022-12-26,78.13694751755881
2022-12-27,78.23691044189961
2022-12-28,77.97498849658577
2022-12-29,78.06832397919321
2022-12-30,78.03427191498133
2023-01-02,78.00033852814249
2023-01-03,77.92622334431293
2023-01-04,77.7895768073246
2023-01-05,77.73659625558966
2023-01-06,77.0700075095772
2023-01-09,77.11915149650879
2023-01-10,76.96112700368381
2023-01-11,76.96380520885431
2023-01-12,76.87886795239204
2023-01-13,76.9588496775759
2023-01-16,76.73726373574374
2023-01-17,76.96579445133142
2023-01-18,76.99936982985434
2023-01-19,77.03340217973063
2023-01-20,77.06260429456016
2023-01-23,77.10107773019243
2023-01-24,77.14142247871155
2023-01-25,77.182504262339
2023-01-26,77.17852540250351
2023-01-27,77.1008330194173
2023-01-30,77.15467634548254
2023-01-31,77.28780381223869
2023-02-01,77.38816134499422
2023-02-02,77.36632498599366
2023-02-03,77.49657378197666
2023-02-06,77.50704726795304
2023-02-07,77.63670459484115
2023-02-08,74.19518016041135
2023-02-09,74.20051970644055
2023-02-10,74.30049749228917
2023-02-13,73.57682420650534
2023-02-14,73.86750563644014
2023-02-15,73.80063675898401
2023-02-16,71.60073788714716
2023-02-17,71.32201200331004
2023-02-20,71.39072765747197
2023-02-21,65.92353367269659
2023-02-22,66.48983900392925
2023-02-23,66.42122164697723
2023-02-24,66.24534868639259
2023-02-27,66.27311912189737
2023-02-28,64.84897681833607
2023-03-01,64.84591216592996
2023-03-02,64.99299642056536
2023-03-03,65.1251149275128
2023-03-06,64.9651390961104
2023-03-07,65.07185661066953
2023-03-08,65.28179556462301
2023-03-09,65.47585842490857
2023-03-10,65.60177504481753
2023-03-13,65.75460100228786
2023-03-14,65.81258942684666
2023-03-15,68.01117557892765
2023-03-16,67.31072093412551
2023-03-17,67.31109124055979
2023-03-20,67.3940797609731
2023-03-21,67.39968854601655
2023-03-22,67.34072004396431
2023-03-24,67.53606837786326
2023-03-27,67.69112698089364
2023-03-28,67.7646845288698
2023-03-29,67.93205045095908
2023-03-30,67.73650645646573
2023-03-31,67.43913883193737
2023-04-03,67.06754185354652
2023-04-04,67.04832185271907
2023-04-05,67.14978775562264
2023-04-06,67.18678228435424
2023-04-07,67.66346690914936
2023-04-10,68.17918458821858
2023-04-11,68.14016129688423
2023-04-12,68.33993382982618
2023-04-13,68.43157244856648
2023-04-14,68.46279447624856
2023-04-17,68.70231182935754
2023-04-18,68.90723369517285
2023-04-19,68.84444733979119
2023-04-20,68.97325318164246
2023-04-21,68.97196840626239
2023-04-24,68.85661492156663
2023-04-25,69.11614231377283
2023-04-26,69.16866150364287
2023-04-27,68.9939366415282
2023-04-28,68.7986007116631
2023-05-01,69.37909777103593
2023-05-02,69.36092591984968
2023-05-03,69.47104851404863
2023-05-04,69.555922252044
2023-05-05,69.56493717916938
2023-05-08,69.66004794740562
2023-05-09,69.74239568780241
2023-05-10,69.92432139720518
2023-05-11,69.99113081629282
2023-05-12,70.14474134121521
2023-05-15,70.28779288093631
2023-05-16,70.16326880073129
2023-05-17,70.43458763816739
2023-05-18,70.41447831637096
2023-05-19,70.18608482437794
2023-05-22,69.97318128936574
2023-05-23,69.98627714369462
2023-05-24,69.8072196775154
2023-05-25,69.71289006973068
2023-05-26,68.84094264603605
2023-05-29,68.0358986686746
2023-05-30,68.03205781017685
2023-05-31,68.2448002346875
2023-06-01,68.10501096973407
2023-06-02,68.38697920416354
2023-06-05,68.39470416048123
2023-06-06,68.53694068763512
2023-06-07,68.5263521639771
2023-06-08,68.74361624592264
2023-06-09,68.86189696007825
2023-06-12,68.93295394591942
2023-06-13,68.95241860883573
2023-06-14,69.07259895439265
2023-06-15,68.79054234575116
2023-06-16,68.68947320977661
2023-06-19,68.7039488297007
2023-06-20,68.20014188929885
2023-06-21,68.42124374527147
2023-06-22,68.22156274793502
2023-06-23,68.3187845493643
2023-06-26,68.2216476049157
2023-06-27,68.22605274292725
2023-06-28,67.99576520749912
2023-06-29,67.64009751425691
2023-06-30,67.84533570638092
2023-07-03,67.96437903793061
2023-07-04,68.27131231342277
2023-07-05,68.20840521777815
2023-07-06,68.64773156930578
2023-07-07,68.73628029974866
2023-07-10,68.66480404913676
2023-07-11,68.63751783814924
2023-07-12,68.69716280946443
2023-07-13,68.85030587648295
2023-07-14,69.03633687348606
2023-07-17,68.94444905615585
2023-07-18,68.9433789942313
2023-07-19,68.90050565035972
2023-07-20,68.80728351735532
2023-07-21,68.88802906946104
2023-07-24,69.09125052566297
2023-07-25,69.14196024459778
2023-07-26,69.04961642165117
2023-07-27,68.89644768103747
2023-07-28,69.11787891474098
2023-07-31,69.1065360675244
2023-08-01,69.14417954810988
2023-08-02,69.23219483940623
2023-08-03,69.23199142498817
2023-08-04,69.15533233115904
2023-08-07,69.1387584716981
2023-08-08,69.10282756218294
2023-08-09,68.98615257447523
2023-08-10,69.07234122667492
2023-08-11,69.17485965429734
2023-08-14,69.13964891790457
2023-08-15,69.25097281960666
2023-08-16,69.35098583540767
2023-08-17,68.99539021160034
2023-08-18,68.98645674288527
2023-08-21,68.76019390499675
2023-08-22,69.10099888161373
2023-08-23,69.24409137093447
2023-08-24,69.12020597824527
2023-08-25,69.20058778727034
2023-08-28,68.59424431917111
2023-08-29,68.86520856302033
2023-08-30,68.89170774437865
2023-08-31,69.00569619697565
2023-09-01,69.1174685739323
2023-09-04,69.08703699266611
2023-09-05,69.03741173159365
2023-09-06,69.00340542437824
2023-09-07,68.64218702315507
2023-09-08,66.31216124388474
2023-09-11,66.4461512763447
2023-09-12,66.44538606074394
2023-09-13,66.73517905797414
2023-09-14,66.04605245793174
2023-09-15,66.04831860842131
2023-09-18,65.80446892997061
2023-09-19,63.18742299104753
2023-09-20,63.686107527135704
2023-09-21,63.71702246293586
2023-09-22,63.7564880985423
2023-09-25,63.77371996111828
2023-09-26,63.81467753869462
2023-09-27,63.964413552029455
2023-09-28,63.89896785250262
2023-09-29,63.8932885690444
2023-10-02,63.64898947097958
2023-10-03,63.51642424651969
2023-10-04,63.61701654187164
2023-10-05,63.61664215428902
2023-10-06,63.6805041206206
2023-10-09,63.623154198854124
2023-10-10,64.97347858134266
2023-10-11,64.89541980734595
2023-10-12,64.99877769117171
2023-10-13,65.03871501263157
2023-10-16,64.63731798589278
2023-10-17,64.6372620773186
2023-10-18,64.61462350442814
2023-10-19,64.4853237716092
2023-10-20,64.52893624243798
2023-10-23,64.43091754958301
2023-10-24,64.40673831474275
2023-10-25,64.35456520136108
2023-10-26,63.90077548739722
2023-10-27,63.870709486911345
2023-10-30,63.93362461982862
2023-10-31,63.879794585052764
2023-11-01,63.888204409378666
2023-11-02,64.02908517449526
2023-11-03,63.988080331530526
2023-11-06,63.93629700864722
2023-11-07,63.81993667205539
2023-11-08,63.84718953796962
2023-11-09,63.825307950913555
2023-11-10,63.68669698970098
2023-11-13,63.60153600137978
2023-11-14,63.921582675903224
2023-11-15,63.76090441976314
2023-11-16,63.752020284153076
2023-11-17,63.7468150458529
2023-11-20,63.82810748641526
2023-11-21,63.74474027291548
2023-11-22,63.83608896126308
2023-11-23,63.89935679730369
2023-11-24,64.05565925131145
2023-11-27,63.97319812093974
2023-11-28,63.786248400047675
2023-11-29,63.84301472601035
2023-11-30,64.02920354776427
2023-12-01,64.07712656448138
2023-12-04,64.08376167880132
2023-12-05,64.02557515138182
2023-12-06,63.87360480151124
2023-12-07,64.07159052524102
2023-12-08,63.950667182985335
2023-12-11,63.832594034373834
2023-12-12,63.80458346654591
2023-12-13,64.23470818411833
2023-12-14,64.01053571345582
2023-12-15,63.9827038917899
2023-12-18,64.16791231422717
2023-12-19,64.14539587629612
2023-12-20,64.0737357567285
2023-12-21,64.1235112925919
2023-12-22,64.24201668924226
2023-12-25,64.72860528298924
2023-12-26,65.11273087670124
2023-12-27,65.29459773773627
2023-12-28,65.37403493625558
2023-12-29,65.1546630305822
2024-01-01,66.14834554081554
2024-01-02,66.07172287823101
2024-01-03,66.08899058995847
2024-01-04,65.95620601969433
2024-01-05,65.9648783074873
2024-01-08,65.97334253831325
2024-01-09,65.91387746455227
2024-01-10,65.79244551852675
2024-01-11,65.83788576152368
2024-01-12,65.82285846939524
2024-01-15,65.89742803139661
2024-01-16,65.84350939169289
2024-01-17,65.87981122394353
2024-01-18,65.80003302905017
2024-01-19,65.88222261482528
2024-01-22,65.90546025361841
2024-01-23,65.84706444418612
2024-01-24,65.83275208342802
2024-01-25,65.84864116417685
2024-01-26,65.84299593096826
2024-01-29,65.89590201058148
2024-01-30,65.78868133141322
2024-01-31,65.71471874667512
2024-02-01,65.60583742477885
2024-02-02,65.61006739446638
2024-02-05,65.66603713498284
2024-02-06,65.61426314376739
2024-02-07,65.61168756054752
2024-02-08,65.52484329036048
2024-02-09,65.65636456884518
2024-02-12,65.68748867743807
2024-02-13,65.73639557754068
2024-02-14,65.74109810363079
2024-02-15,65.80362584355697
2024-02-16,65.83315957005814
2024-02-19,65.85942691473286
2024-02-20,66.04309618603345
2024-02-21,65.9536583776867
2024-02-22,65.8677369342397
2024-02-23,65.4379551914656
2024-02-26,63.390788962667344
2024-02-27,63.417750099499195
2024-02-28,58.724140011745455
2024-02-29,58.79084390401987
2024-03-01,58.39117721160966
2024-03-04,58.44097246151645
2024-03-05,57.62590077321059
2024-03-06,57.71249007595437
2024-03-07,55.94026250144154
2024-03-08,55.96528189495243
2024-03-11,55.768447158609526
2024-03-12,55.653846433154264
2024-03-13,54.96894166264297
2024-03-14,54.97335927104031
2024-03-15,54.90384256605104
2024-03-18,54.92582293621889
2024-03-19,54.967484305254125
2024-03-20,55.11863856470695
2024-03-21,54.665094734527976
2024-03-22,54.241551954170774
2024-03-25,54.31966655363182
2024-03-26,54.390381053140224
2024-03-27,54.446049702143895
2024-03-28,54.497197260177785
2024-03-29,54.7285435146279
2024-04-01,55.251307925117935
2024-04-02,55.03277905532195
2024-04-03,55.01047555204038
2024-04-04,55.01600737555972
2024-04-05,54.870460504656236
2024-04-08,54.901817174196545
2024-04-09,54.8192280623572
2024-04-10,55.073006423478645
2024-04-11,55.086743727024526
2024-04-12,54.59961356448979
2024-04-15,54.30808958639173
2024-04-16,55.00783174619548
2024-04-17,54.940489656359404
2024-04-18,54.83086473830351
2024-04-19,54.93030677254625
2024-04-22,54.84936939588682
2024-04-23,54.878532773003855
2024-04-24,54.874711968093806
2024-04-25,54.79428000012342
2024-04-26,54.64320769251378
2024-04-29,54.72127863051502
2024-04-30,54.325727018467376
2024-05-01,54.94830055968378
2024-05-02,54.99075622957367
2024-05-03,55.442269280349045
2024-05-06,54.944276368632714
2024-05-07,54.183750941057696
2024-05-08,54.15082722761394
2024-05-09,53.891131447352834
2024-05-10,53.7620850476511
2024-05-13,53.984740097924124
2024-05-14,53.74831001145656
2024-05-15,53.68583068015407
2024-05-16,51.72608913027679
2024-05-17,51.65753745181085
2024-05-20,51.754635594761424
2024-05-21,51.78887477645608
2024-05-22,51.742414113047175
2024-05-23,51.76831663097706
2024-05-24,51.82285387304698
2024-05-27,51.8511213478187
2024-05-28,51.81364441386593
2024-05-29,52.19823080390381
2024-05-30,52.23937888341473
2024-05-31,52.32045018627392
2024-06-03,52.310848142284016
2024-06-04,52.580891773898806
2024-06-05,52.58474478863248
2024-06-06,52.672338283811584
2024-06-07,52.85350778109643
2024-06-10,52.752140025379
2024-06-11,52.79029083862642
2024-06-12,52.988705679785994
2024-06-13,53.40675864883762
2024-06-14,53.35324414511404
2024-06-17,53.367547565721594
2024-06-18,53.389430730977736
2024-06-19,52.03826145134527
2024-06-20,52.16276606916473
2024-06-21,52.05177881434816
2024-06-24,51.90767890136465
2024-06-25,51.27982023779553
2024-06-26,51.314928227018505
2024-06-27,51.30166619185847
2024-06-28,51.63561386719149
2024-07-01,51.58500369980803
2024-07-02,51.690819684648936
2024-07-03,51.66375146162402
2024-07-04,51.5657905728464
2024-07-05,51.622556677531115
2024-07-08,51.56885899728773
2024-07-09,51.48454355225024
2024-07-10,51.43807318035382
2024-07-11,51.42999759341682
2024-07-12,51.182349306080745
2024-07-15,51.121953310031564
2024-07-16,50.58370968944913
2024-07-17,50.521295122247636
2024-07-18,50.56613805908692
2024-07-19,50.429697456214306
2024-07-22,50.45314471917889
2024-07-23,50.68784961562645
2024-07-24,50.754947134962805
2024-07-25,50.36129913095123
2024-07-26,50.297791046989374
2024-07-29,50.37027191620298
2024-07-30,50.43833282126305
2024-07-31,50.3050575566913
2024-08-01,50.50762365442939
2024-08-02,53.48895428115931
2024-08-05,59.576883105010715
2024-08-06,59.30745297548747
2024-08-07,60.3630949101984
2024-08-08,60.156634122147814
2024-08-09,60.092568480180454
2024-08-12,60.05182123029398
2024-08-13,60.152916419820244
2024-08-14,60.10243562162319
2024-08-15,59.935981915836145
2024-08-16,59.8410875009596
2024-08-19,59.83814170999442
2024-08-20,60.06133802961783
2024-08-21,60.07012851246355
2024-08-22,60.28670905575877
2024-08-23,60.403661939037434
2024-08-26,60.5832409833961
2024-08-27,60.69578100518633
2024-08-28,60.403651752022434
2024-08-29,60.49991834803956
2024-08-30,60.53641997650296
2024-09-02,60.671038210850135
2024-09-03,60.74307902662516
2024-09-04,60.61001443349561
2024-09-05,60.63247878706212
2024-09-06,60.64968369568579
2024-09-09,60.53893381884755
2024-09-10,60.502795499889814
2024-09-11,60.51008496381621
2024-09-12,60.58196159757047
2024-09-13,60.41917020540062
2024-09-16,60.35640125513322
2024-09-17,60.252269347036304
2024-09-18,60.27630850785105
2024-09-19,60.48220674698298
2024-09-20,60.39965255172453
2024-09-23,58.39404442212424
2024-09-24,58.80257803119221
2024-09-25,58.79329536795817
2024-09-26,58.73798788633782
2024-09-27,58.88451837079756
2024-09-30,58.90663496619465
2024-10-01,58.8318617147808
2024-10-02,58.79010365827625
2024-10-03,57.527855031507045
2024-10-04,57.760724506304484
2024-10-07,57.879902563462856
2024-10-08,57.80486854801307
2024-10-09,57.916135559736894
2024-10-10,57.993348867177595
2024-10-11,58.03197790842596
2024-10-14,58.06457525000738
2024-10-15,57.838048852243816
2024-10-16,56.78167942628601
2024-10-17,56.90713562737271
2024-10-18,56.920230582977325
2024-10-21,57.081400012615255
2024-10-22,56.972231589884856
2024-10-23,56.727937757211436
2024-10-24,57.23929266537206
2024-10-25,57.25048323567682
2024-10-28,56.75905541898006
2024-10-29,57.07467919217575
2024-10-30,57.587244039821464
2024-10-31,57.456568774563124
2024-11-01,57.217125831594
2024-11-04,57.3549146435688
2024-11-05,57.33646552995978
2024-11-06,57.78996009302265
2024-11-07,57.42246070129375
2024-11-08,57.44221581190618
2024-11-11,57.52831072153146
2024-11-12,58.269708787457915
2024-11-13,58.0786737483303
2024-11-14,58.12928978435463
2024-11-15,57.94628378691306
2024-11-18,57.87218414228441
2024-11-19,57.94085317371752
2024-11-20,57.80667196109205
2024-11-21,57.80276848548221
2024-11-22,57.708615697116414
2024-11-25,57.68268013800798
2024-11-26,57.518389323832864
2024-11-27,57.25528042688644
2024-11-28,57.39864520038465
2024-11-29,57.207304060947585
2024-12-02,56.92797626588833
2024-12-03,57.00650693520862
2024-12-04,56.8313997122125
2024-12-05,56.856046262745885
2024-12-06,56.36945017406955
2024-12-09,55.54509167164202
2024-12-10,55.43996426612697
2024-12-11,55.34908031765639
2024-12-12,55.77996474306835
2024-12-13,55.48563805756491
2024-12-16,55.53175527421431
2024-12-17,55.31931885949373
2024-12-18,55.352587137266475
2024-12-19,55.549486474729136
2024-12-20,55.69511273556215
2024-12-23,55.72768098992058
2024-12-24,56.42202119006431
2024-12-25,57.02572889292087
2024-12-26,57.682142107125415
2024-12-27,57.658496571481585
2024-12-30,57.67417767966688
2024-12-31,57.59840359360781
2025-01-01,58.028719602883015
2025-01-02,57.75722512181132
2025-01-03,57.67176143605537
2025-01-06,57.50104630594684
2025-01-07,57.381882868931875
2025-01-08,57.378568523483985
2025-01-09,57.47742954881178
2025-01-10,57.52157858708449
2025-01-13,57.61246162572874
2025-01-14,57.6851791877909
2025-01-15,57.972154553212384
2025-01-16,57.72459461609666
2025-01-17,57.96551839100438
2025-01-20,58.210198038674456
2025-01-21,58.34119462257803
2025-01-22,58.53424102355789
2025-01-23,58.48444784626711
2025-01-24,58.561751858345815
2025-01-27,58.6845061666288
2025-01-28,58.762774046713275
2025-01-29,58.784582184606315
2025-01-30,58.89955740867293
2025-01-31,58.897823357121105
2025-02-03,59.118591613258396
2025-02-04,59.05324979614034
2025-02-05,59.15501354816522
2025-02-06,59.779439016857395
2025-02-07,59.90478001879595
2025-02-10,60.018017629711196
2025-02-11,60.102087143466
2025-02-12,60.164534085183554
