date,lambda1_scaled,density
2019-05-21,0.5561925684463704,0.5497076023391813
2019-05-22,0.5546331869486277,0.543859649122807
2019-05-23,0.5720519620015512,0.5730994152046783
2019-05-24,0.5759664552360894,0.5672514619883041
2019-05-27,0.5716291235604336,0.5321637426900585
2019-05-28,0.5680061883128446,0.5263157894736842
2019-05-29,0.5762098665613429,0.5263157894736842
2019-05-30,0.5726561418881345,0.52046783625731
2019-05-31,0.5654117531182101,0.49707602339181284
2019-06-03,0.5628115893788382,0.49707602339181284
2019-06-04,0.5578710594771572,0.49707602339181284
2019-06-05,0.5570326754998872,0.49707602339181284
2019-06-06,0.5539500800839822,0.49707602339181284
2019-06-07,0.557964802043055,0.5029239766081871
2019-06-10,0.5592502423952093,0.5029239766081871
2019-06-11,0.5605392149602905,0.5029239766081871
2019-06-12,0.5613735020469545,0.5029239766081871
2019-06-13,0.5640294995640248,0.5029239766081871
2019-06-14,0.5516157044379986,0.49707602339181284
2019-06-17,0.548379095900722,0.49707602339181284
2019-06-18,0.5572356219957196,0.5146198830409356
2019-06-19,0.5569550063334165,0.5146198830409356
2019-06-20,0.5576048831683929,0.5146198830409356
2019-06-21,0.5611319041939652,0.5146198830409356
2019-06-24,0.5512183126498207,0.5029239766081871
2019-06-25,0.5501070241828732,0.49707602339181284
2019-06-26,0.5420138359799025,0.49122807017543857
2019-06-27,0.5426185209737424,0.49122807017543857
2019-06-28,0.5469209997908485,0.5029239766081871
2019-07-01,0.5525959452117709,0.5029239766081871
2019-07-02,0.5509691800245118,0.5087719298245614
2019-07-03,0.5539244601966552,0.5029239766081871
2019-07-04,0.5551684390135663,0.5146198830409356
2019-07-05,0.5571656730692718,0.52046783625731
2019-07-08,0.5574454101293684,0.5146198830409356
2019-07-09,0.5605178014815252,0.52046783625731
2019-07-10,0.5604727805783769,0.52046783625731
2019-07-11,0.5598347213148221,0.52046783625731
2019-07-12,0.5590858448191358,0.52046783625731
2019-07-15,0.5579080328978677,0.52046783625731
2019-07-16,0.5596523588995812,0.5146198830409356
2019-07-17,0.5624441355412965,0.5146198830409356
2019-07-18,0.5612478166570314,0.5146198830409356
2019-07-19,0.5561013834167394,0.5087719298245614
2019-07-22,0.555706954677113,0.5087719298245614
2019-07-23,0.5617506262530312,0.5146198830409356
2019-07-24,0.5588891306585211,0.5146198830409356
2019-07-25,0.5582020951775933,0.5146198830409356
2019-07-26,0.5560614423292543,0.5146198830409356
2019-07-29,0.5445004503617709,0.49707602339181284
2019-07-30,0.5459912807173707,0.49122807017543857
2019-07-31,0.5453228757067968,0.49707602339181284
2019-08-01,0.5237316969517272,0.4502923976608187
2019-08-02,0.5363754090585898,0.4619883040935672
2019-08-05,0.5459005880014057,0.47953216374269003
2019-08-06,0.5451948764654678,0.49122807017543857
2019-08-07,0.5426949382210622,0.4853801169590643
2019-08-08,0.5474800056516705,0.47953216374269003
2019-08-09,0.5488320463482165,0.4853801169590643
2019-08-12,0.5479735372935863,0.49707602339181284
2019-08-13,0.5464765230967157,0.49707602339181284
2019-08-14,0.5680643869100169,0.5321637426900585
2019-08-15,0.5574778002862558,0.5146198830409356
2019-08-16,0.5574547970561886,0.49707602339181284
2019-08-19,0.5656426929067342,0.5146198830409356
2019-08-20,0.5672421657211073,0.5146198830409356
2019-08-21,0.5661999545915576,0.5146198830409356
2019-08-22,0.5660318717042743,0.5146198830409356
2019-08-23,0.5709705752798538,0.5146198830409356
2019-08-26,0.5716878898021133,0.5146198830409356
2019-08-27,0.5751698177131795,0.5263157894736842
2019-08-28,0.5721427025372173,0.5146198830409356
2019-08-29,0.5813812025068051,0.52046783625731
2019-08-30,0.5787472516560479,0.52046783625731
2019-09-02,0.5771571393603704,0.5263157894736842
2019-09-03,0.5775494418663262,0.5263157894736842
2019-09-04,0.5791985475304816,0.52046783625731
2019-09-05,0.5806418445929802,0.52046783625731
2019-09-06,0.5789998731067688,0.52046783625731
2019-09-09,0.5765190421478081,0.5029239766081871
2019-09-10,0.5656692546017215,0.49122807017543857
2019-09-11,0.5658312332984471,0.49122807017543857
2019-09-12,0.5649106323421141,0.4853801169590643
2019-09-13,0.5666499849787313,0.4853801169590643
2019-09-16,0.5614705046209105,0.49122807017543857
2019-09-17,0.5608070750694721,0.49707602339181284
2019-09-18,0.5592968449841601,0.49707602339181284
2019-09-19,0.5598550445989781,0.49707602339181284
2019-09-20,0.5577032240477332,0.49122807017543857
2019-09-23,0.5588831991022559,0.49122807017543857
2019-09-24,0.5588389122805276,0.49707602339181284
2019-09-25,0.5561248120485602,0.49122807017543857
2019-09-26,0.556666246822704,0.49122807017543857
2019-09-27,0.5583468275522755,0.49122807017543857
2019-09-30,0.557886086217641,0.49122807017543857
2019-10-01,0.5590887637288846,0.47953216374269003
2019-10-02,0.5904438791421044,0.5614035087719298
2019-10-03,0.5903492712434104,0.5555555555555556
2019-10-04,0.5928228092403486,0.5614035087719298
2019-10-07,0.5956776710532116,0.5672514619883041
2019-10-08,0.5990352214642362,0.5614035087719298
2019-10-09,0.6006025769355514,0.5730994152046783
2019-10-10,0.6037922782278917,0.5730994152046783
2019-10-11,0.6197460291564229,0.6081871345029239
2019-10-14,0.6197553873850158,0.6023391812865497
2019-10-15,0.6190590749905823,0.6023391812865497
2019-10-16,0.6206662770297747,0.6023391812865497
2019-10-17,0.621933749356586,0.6023391812865497
2019-10-18,0.6232410130996414,0.6023391812865497
2019-10-21,0.628631740023617,0.6081871345029239
2019-10-22,0.6231234776599779,0.5906432748538012
2019-10-23,0.6245579626414298,0.6023391812865497
2019-10-24,0.6242461488358316,0.6023391812865497
2019-10-25,0.6173152792694352,0.5906432748538012
2019-10-28,0.6001097052999713,0.5555555555555556
2019-10-29,0.5987802246791786,0.5497076023391813
2019-10-30,0.598461090930965,0.5555555555555556
2019-10-31,0.5904363478888538,0.5497076023391813
2019-11-01,0.5908375434928068,0.5497076023391813
2019-11-04,0.5944896366519122,0.5555555555555556
2019-11-05,0.5953163677032192,0.5614035087719298
2019-11-06,0.5691325212892151,0.49122807017543857
2019-11-07,0.5682939354866002,0.49122807017543857
2019-11-08,0.5701812086899399,0.5380116959064327
2019-11-11,0.5664705283020408,0.5146198830409356
2019-11-12,0.5626594982615412,0.5263157894736842
2019-11-13,0.5612868570015028,0.543859649122807
2019-11-14,0.5607743772581754,0.5321637426900585
2019-11-15,0.5551229009643416,0.5263157894736842
2019-11-18,0.5545042959595411,0.5146198830409356
2019-11-19,0.5595971205143634,0.5380116959064327
2019-11-20,0.5627890023137532,0.5497076023391813
2019-11-21,0.5585471510719189,0.5321637426900585
2019-11-22,0.5593602551973235,0.5263157894736842
2019-11-25,0.5628746244209973,0.5321637426900585
2019-11-26,0.558531897432047,0.52046783625731
2019-11-27,0.5552232032083232,0.5146198830409356
2019-11-28,0.5545455262534973,0.5029239766081871
2019-11-29,0.5556162741993447,0.5087719298245614
2019-12-02,0.5694017301636806,0.5555555555555556
2019-12-03,0.5755263877086997,0.5789473684210527
2019-12-04,0.5820836052534261,0.5906432748538012
2019-12-05,0.5841545128348853,0.6023391812865497
2019-12-06,0.5799117126524449,0.5497076023391813
2019-12-09,0.587758682932162,0.5789473684210527
2019-12-10,0.5884658708069825,0.5789473684210527
2019-12-11,0.5889808153863192,0.5847953216374269
2019-12-12,0.5883941223050791,0.5847953216374269
2019-12-13,0.590867634273409,0.6023391812865497
2019-12-16,0.589057056765537,0.5789473684210527
2019-12-17,0.5854847021150495,0.5789473684210527
2019-12-18,0.583112793455325,0.5614035087719298
2019-12-19,0.5817303727393097,0.5672514619883041
2019-12-20,0.5768349009631332,0.543859649122807
2019-12-23,0.5770823043938059,0.5555555555555556
2019-12-24,0.5737625538728439,0.543859649122807
2019-12-25,0.5162465053387766,0.4619883040935672
2019-12-26,0.5180803787099417,0.4619883040935672
2019-12-27,0.5125795334074666,0.45614035087719296
2019-12-30,0.5139090024076867,0.4502923976608187
2019-12-31,0.5048061497977931,0.4502923976608187
2020-01-01,0.5061970884175185,0.4502923976608187
2020-01-02,0.517794130521249,0.4502923976608187
2020-01-03,0.4943055030331534,0.4444444444444444
2020-01-06,0.49432284583370445,0.4444444444444444
2020-01-07,0.4882428211868747,0.4444444444444444
2020-01-08,0.4881755183243586,0.4444444444444444
2020-01-09,0.48973544182827555,0.4327485380116959
2020-01-10,0.48854079935002426,0.42105263157894735
2020-01-13,0.48099970210500925,0.39766081871345027
2020-01-14,0.484412547983437,0.4152046783625731
2020-01-15,0.4859603635257641,0.4093567251461988
2020-01-16,0.49110976362085507,0.42105263157894735
2020-01-17,0.4983687686690986,0.4269005847953216
2020-01-20,0.4991160868952304,0.4327485380116959
2020-01-21,0.5033717507404027,0.4327485380116959
2020-01-22,0.5058993892172033,0.4444444444444444
2020-01-23,0.5032085197187653,0.45614035087719296
2020-01-24,0.5050072300184233,0.4619883040935672
2020-01-27,0.5416381207568385,0.4853801169590643
2020-01-28,0.5427365711242306,0.4853801169590643
2020-01-29,0.5426904503495107,0.4853801169590643
2020-01-30,0.5456602457582254,0.49122807017543857
2020-01-31,0.5462751584944489,0.49122807017543857
2020-02-03,0.5430632515922825,0.47953216374269003
2020-02-04,0.5524789076346855,0.5029239766081871
2020-02-05,0.5602027460447991,0.5087719298245614
2020-02-06,0.5591213236657836,0.49707602339181284
2020-02-07,0.5561553487933649,0.4853801169590643
2020-02-10,0.5561487794538805,0.4853801169590643
2020-02-11,0.5606907801807257,0.49707602339181284
2020-02-12,0.5586783059149207,0.49122807017543857
2020-02-13,0.5551591564713558,0.4853801169590643
2020-02-14,0.555461537364305,0.49122807017543857
2020-02-17,0.5503183957837884,0.49122807017543857
2020-02-18,0.5519208430839981,0.49707602339181284
2020-02-19,0.5538414440082187,0.49122807017543857
2020-02-20,0.5554414695803294,0.5029239766081871
2020-02-21,0.5585999337786236,0.49122807017543857
2020-02-24,0.672689160202672,0.7485380116959064
2020-02-25,0.6770515709652943,0.8011695906432749
2020-02-26,0.6702512259630959,0.7719298245614035
2020-02-27,0.7059158409754003,0.8654970760233918
2020-02-28,0.7394181617403824,0.8888888888888888
2020-03-02,0.7317825211251371,0.8771929824561403
2020-03-03,0.7347824681100432,0.8830409356725146
2020-03-04,0.7322153089276074,0.8830409356725146
2020-03-05,0.7379418331829185,0.8888888888888888
2020-03-06,0.7582239530031806,0.8888888888888888
2020-03-09,0.8522640493615242,0.9941520467836257
2020-03-10,0.8419125632952419,0.9766081871345029
2020-03-11,0.8301085307797088,0.9766081871345029
2020-03-12,0.8816118631282904,1.0
2020-03-13,0.8709160767982412,1.0
2020-03-16,0.871211747334699,1.0
2020-03-17,0.8620113636422267,1.0
2020-03-18,0.8496210743560366,1.0
2020-03-19,0.84015291735067,0.9941520467836257
2020-03-20,0.8331905981098977,0.9941520467836257
2020-03-23,0.8306481148742367,0.9941520467836257
2020-03-24,0.8405969218755084,1.0
2020-03-25,0.8375411988796374,1.0
2020-03-26,0.8365065336666896,0.9941520467836257
2020-03-27,0.8331274266266626,0.9941520467836257
2020-03-30,0.8316075554709165,0.9941520467836257
2020-03-31,0.8309933961699744,0.9941520467836257
2020-04-01,0.8290945233750119,0.9941520467836257
2020-04-02,0.8280107985359384,0.9941520467836257
2020-04-03,0.8267492220937436,0.9941520467836257
2020-04-06,0.828771012519676,1.0
2020-04-07,0.8291262646508388,1.0
2020-04-08,0.8288053064939798,1.0
2020-04-09,0.8286053376480862,1.0
2020-04-10,0.8281391468669933,1.0
2020-04-13,0.8282821667658775,1.0
2020-04-14,0.8255446244568979,1.0
2020-04-15,0.8264405832144102,1.0
2020-04-16,0.8255409246237347,1.0
2020-04-17,0.8252977697784182,1.0
2020-04-20,0.8248011597101322,1.0
2020-04-21,0.8263754257709561,1.0
2020-04-22,0.8273584943041316,1.0
2020-04-23,0.8281933286827555,1.0
2020-04-24,0.8276009752044647,1.0
2020-04-27,0.8273589864290609,1.0
2020-04-28,0.8280667406747508,1.0
2020-04-29,0.827713696987931,1.0
2020-04-30,0.8259357662055107,1.0
2020-05-01,0.826068906307152,1.0
2020-05-04,0.8246889937893576,1.0
2020-05-05,0.8244006749580268,1.0
2020-05-06,0.8241195159990972,1.0
2020-05-07,0.8242359225711905,1.0
2020-05-08,0.8245306635568884,1.0
2020-05-11,0.824279908753954,1.0
2020-05-12,0.8240206521198531,1.0
2020-05-13,0.8233725300198236,1.0
2020-05-14,0.8223583621222078,1.0
2020-05-15,0.8223188895365063,1.0
2020-05-18,0.8219751414713429,1.0
2020-05-19,0.8207390538534285,1.0
2020-05-20,0.8215175116305067,1.0
2020-05-21,0.8205550060998555,1.0
2020-05-22,0.8192490480882783,1.0
2020-05-25,0.8208730652912237,1.0
2020-05-26,0.8205534222402104,1.0
2020-05-27,0.8205831313434155,1.0
2020-05-28,0.8202241999907967,1.0
2020-05-29,0.8177295135802081,1.0
2020-06-01,0.7944185915778141,0.9883040935672515
2020-06-02,0.8006647950770308,0.9941520467836257
2020-06-03,0.8047510059987469,1.0
2020-06-04,0.737844240877077,0.9415204678362573
2020-06-05,0.7469583879580558,0.9707602339181286
2020-06-08,0.7179163786379085,0.8654970760233918
2020-06-09,0.7304604842893877,0.8713450292397661
2020-06-10,0.7291753439958978,0.8362573099415205
2020-06-11,0.7496382892344345,0.9298245614035088
2020-06-12,0.7544599851285464,0.9122807017543859
2020-06-15,0.7485187265861376,0.8771929824561403
2020-06-16,0.7177384451011785,0.7953216374269005
2020-06-17,0.7205224543197786,0.7953216374269005
2020-06-18,0.7213265259638032,0.7953216374269005
2020-06-19,0.7164334105903098,0.8011695906432749
2020-06-22,0.7220306011734504,0.8070175438596491
2020-06-23,0.723172578331709,0.8070175438596491
2020-06-24,0.7258753139625663,0.8128654970760234
2020-06-25,0.7269901840720724,0.8128654970760234
2020-06-26,0.7288169197031703,0.8128654970760234
2020-06-29,0.7215126157474311,0.7894736842105263
2020-06-30,0.7184173957534719,0.783625730994152
2020-07-01,0.7182248555950682,0.7894736842105263
2020-07-02,0.719134552667358,0.7894736842105263
2020-07-03,0.7210253708093578,0.7953216374269005
2020-07-06,0.7180142447512324,0.7953216374269005
2020-07-07,0.7244160743952143,0.7894736842105263
2020-07-08,0.7071314860077745,0.7543859649122807
2020-07-09,0.7106060639794695,0.7602339181286549
2020-07-10,0.7086989224569893,0.7543859649122807
2020-07-13,0.707918059601876,0.7543859649122807
2020-07-14,0.6883809130825417,0.7251461988304093
2020-07-15,0.6838508917434796,0.7192982456140351
2020-07-16,0.6822201519469082,0.7134502923976608
2020-07-17,0.6832490287267604,0.7192982456140351
2020-07-20,0.683543360494086,0.7134502923976608
2020-07-21,0.6785431008148484,0.7134502923976608
2020-07-22,0.675260464155709,0.7134502923976608
2020-07-23,0.6749535428707868,0.7017543859649122
2020-07-24,0.6781689561362612,0.7017543859649122
2020-07-27,0.6677002932588686,0.6900584795321637
2020-07-28,0.6658726006065558,0.6783625730994152
2020-07-29,0.6653687459273387,0.6783625730994152
2020-07-30,0.672334352044658,0.7017543859649122
2020-07-31,0.6703325139309101,0.7076023391812866
2020-08-03,0.6726108918802823,0.7076023391812866
2020-08-04,0.673168104262365,0.7134502923976608
2020-08-05,0.6687657774946693,0.695906432748538
2020-08-06,0.6631532857351056,0.672514619883041
2020-08-07,0.6636963177466298,0.672514619883041
2020-08-10,0.6383593162254629,0.6432748538011696
2020-08-11,0.6512532738574099,0.6491228070175439
2020-08-12,0.6514795485488226,0.6432748538011696
2020-08-13,0.6545119933070469,0.6842105263157895
2020-08-14,0.659604551489679,0.695906432748538
2020-08-17,0.6562606899931192,0.6666666666666666
2020-08-18,0.657124468469493,0.6666666666666666
2020-08-19,0.6590635942135424,0.6842105263157895
2020-08-20,0.65929875527106,0.672514619883041
2020-08-21,0.6566503733966762,0.6549707602339181
2020-08-24,0.6592170039648501,0.6549707602339181
2020-08-25,0.6563155547642815,0.6432748538011696
2020-08-26,0.6463770270911958,0.6374269005847953
2020-08-27,0.6477501383008791,0.6374269005847953
2020-08-28,0.6479100941581905,0.6666666666666666
2020-08-31,0.6468106049235924,0.6491228070175439
2020-09-01,0.6427766231196724,0.6374269005847953
2020-09-02,0.6406133083206841,0.6432748538011696
2020-09-03,0.6022499537607776,0.52046783625731
2020-09-04,0.6087962156112627,0.5146198830409356
2020-09-07,0.6168709282910347,0.5321637426900585
2020-09-08,0.590556587760731,0.5087719298245614
2020-09-09,0.5995753111628642,0.52046783625731
2020-09-10,0.5997776344159199,0.52046783625731
2020-09-11,0.6006876079199754,0.52046783625731
2020-09-14,0.5980788320841534,0.52046783625731
2020-09-15,0.5924237544949884,0.52046783625731
2020-09-16,0.5689050978655618,0.49707602339181284
2020-09-17,0.571568999941689,0.49707602339181284
2020-09-18,0.5724031876894895,0.49707602339181284
2020-09-21,0.6135537200157001,0.5321637426900585
2020-09-22,0.6134322731605595,0.5263157894736842
2020-09-23,0.6139036431046359,0.5321637426900585
2020-09-24,0.607865320997079,0.5087719298245614
2020-09-25,0.6045291651774342,0.5087719298245614
2020-09-28,0.6202507098827936,0.5380116959064327
2020-09-29,0.6238942700510798,0.5497076023391813
2020-09-30,0.6253561100307866,0.543859649122807
2020-10-01,0.6203861707158242,0.5380116959064327
2020-10-02,0.6207634440306468,0.5497076023391813
2020-10-05,0.6257733964732248,0.5614035087719298
2020-10-06,0.6259406142837554,0.5614035087719298
2020-10-07,0.6245938779792574,0.5614035087719298
2020-10-08,0.6258002368549642,0.5614035087719298
2020-10-09,0.6251398373870692,0.5614035087719298
2020-10-12,0.6210639382741373,0.543859649122807
2020-10-13,0.6199151856301518,0.543859649122807
2020-10-14,0.6221295355194237,0.5614035087719298
2020-10-15,0.6361987595538259,0.5964912280701754
2020-10-16,0.6360125343119144,0.6023391812865497
2020-10-19,0.6375348409062009,0.6023391812865497
2020-10-21,0.6422858120692664,0.6081871345029239
2020-10-22,0.6417244487045645,0.6081871345029239
2020-10-23,0.6284045493624848,0.5672514619883041
2020-10-26,0.6332816428857533,0.5789473684210527
2020-10-27,0.6267704724936779,0.5906432748538012
2020-10-28,0.6508834422473276,0.6198830409356725
2020-10-29,0.6385306434864095,0.5789473684210527
2020-10-30,0.6385213093213392,0.5847953216374269
2020-11-02,0.6451493040832122,0.6023391812865497
2020-11-03,0.6569597822075753,0.672514619883041
2020-11-04,0.6512532405769003,0.6432748538011696
2020-11-05,0.6515112775426882,0.6491228070175439
2020-11-06,0.6503692457407947,0.6432748538011696
2020-11-09,0.6939697819828966,0.8304093567251462
2020-11-10,0.6871459660484984,0.8128654970760234
2020-11-11,0.684245357134456,0.8128654970760234
2020-11-12,0.6843854213854638,0.8128654970760234
2020-11-13,0.68304800834694,0.8128654970760234
2020-11-16,0.6835450105246356,0.8128654970760234
2020-11-17,0.6791948708466509,0.783625730994152
2020-11-18,0.6796920634483188,0.7953216374269005
2020-11-19,0.6812122562236382,0.8011695906432749
2020-11-20,0.6808656808527619,0.8011695906432749
2020-11-23,0.6808149571835622,0.8011695906432749
2020-11-24,0.684847388778139,0.8245614035087719
2020-11-25,0.6853177756390809,0.8187134502923976
2020-11-26,0.6873140218926125,0.8245614035087719
2020-11-27,0.6915395118969608,0.8187134502923976
2020-11-30,0.6917694914720399,0.8011695906432749
2020-12-01,0.6911378001769215,0.8011695906432749
2020-12-02,0.6852804954680598,0.783625730994152
2020-12-03,0.6823132492220997,0.7777777777777778
2020-12-04,0.6823131685450606,0.7894736842105263
2020-12-07,0.6827897416908768,0.783625730994152
2020-12-08,0.6831692888156211,0.783625730994152
2020-12-09,0.684354750094064,0.7894736842105263
2020-12-10,0.6868060664576624,0.783625730994152
2020-12-11,0.6877979745973104,0.783625730994152
2020-12-14,0.6865204262149038,0.7894736842105263
2020-12-15,0.6581343371546602,0.7777777777777778
2020-12-16,0.6594794805721643,0.7660818713450293
2020-12-17,0.6615097364229859,0.7777777777777778
2020-12-18,0.6564715323972855,0.7719298245614035
2020-12-21,0.6718915523787906,0.7894736842105263
2020-12-22,0.6687296598507224,0.783625730994152
2020-12-23,0.6687578306835126,0.783625730994152
2020-12-24,0.6691841601538767,0.783625730994152
2020-12-25,0.6730353111297785,0.7953216374269005
2020-12-28,0.6734827367725039,0.7894736842105263
2020-12-29,0.6722790858711298,0.7894736842105263
2020-12-30,0.6726950250398172,0.8011695906432749
2020-12-31,0.6721879667970264,0.8011695906432749
2021-01-01,0.6734217576377943,0.8011695906432749
2021-01-04,0.6724995918441451,0.8070175438596491
2021-01-05,0.6762023394907095,0.7953216374269005
2021-01-06,0.6730906664988286,0.783625730994152
2021-01-07,0.669826055463259,0.8011695906432749
2021-01-08,0.6562562409674768,0.7719298245614035
2021-01-11,0.6572488286268413,0.7719298245614035
2021-01-12,0.6537147252910359,0.7777777777777778
2021-01-13,0.6482866306076552,0.7660818713450293
2021-01-14,0.6458186127995438,0.7660818713450293
2021-01-15,0.6507707801901831,0.7719298245614035
2021-01-18,0.6440365044870199,0.7602339181286549
2021-01-19,0.6418211039233721,0.7426900584795322
2021-01-20,0.6122191482919105,0.7134502923976608
2021-01-21,0.6176370091268778,0.7134502923976608
2021-01-22,0.623412605625254,0.7309941520467836
2021-01-25,0.6282927107477999,0.7426900584795322
2021-01-26,0.6134756973477041,0.7134502923976608
2021-01-27,0.6233547209105483,0.7309941520467836
2021-01-28,0.6174038465115568,0.7251461988304093
2021-01-29,0.6217971823625632,0.7251461988304093
2021-02-01,0.5397843740355759,0.5321637426900585
2021-02-02,0.5542023010871514,0.5730994152046783
2021-02-03,0.5537692241420092,0.5555555555555556
2021-02-04,0.5491848744211606,0.5321637426900585
2021-02-05,0.5460096463623847,0.5380116959064327
2021-02-08,0.5400393386065138,0.5146198830409356
2021-02-09,0.5415692081060319,0.5380116959064327
2021-02-10,0.5409065609061077,0.5321637426900585
2021-02-11,0.5337197767570087,0.49122807017543857
2021-02-12,0.5259675665414827,0.4444444444444444
2021-02-15,0.531952338795144,0.49122807017543857
2021-02-16,0.5231984825541972,0.45614035087719296
2021-02-17,0.5285230187058126,0.4678362573099415
2021-02-18,0.5348204463960143,0.49122807017543857
2021-02-19,0.5326899789847067,0.49707602339181284
2021-02-22,0.5261764756500198,0.47368421052631576
2021-02-23,0.521697007751574,0.47953216374269003
2021-02-24,0.5259921559925019,0.49122807017543857
2021-02-25,0.525746648738799,0.47368421052631576
2021-02-26,0.5333882238677021,0.47953216374269003
2021-03-01,0.5481234605699212,0.5380116959064327
2021-03-02,0.5481772960700252,0.5321637426900585
2021-03-03,0.543563243058294,0.5146198830409356
2021-03-04,0.5430484244695964,0.5263157894736842
2021-03-05,0.5344655266901563,0.4853801169590643
2021-03-08,0.543652868335168,0.49707602339181284
2021-03-09,0.5457710634526697,0.49122807017543857
2021-03-10,0.5480016144370241,0.49707602339181284
2021-03-11,0.5468060721696723,0.5146198830409356
2021-03-12,0.5485408344427649,0.5146198830409356
2021-03-15,0.5141452710668457,0.391812865497076
2021-03-16,0.505958020305576,0.3684210526315789
2021-03-17,0.5025783788218545,0.3684210526315789
2021-03-18,0.5000152811886334,0.36257309941520466
2021-03-19,0.5014643866713113,0.34502923976608185
2021-03-22,0.49694057707966266,0.3333333333333333
2021-03-23,0.49720717721395696,0.32748538011695905
2021-03-24,0.49580950014895314,0.32748538011695905
2021-03-25,0.49625201667702595,0.32748538011695905
2021-03-26,0.5002934792016918,0.3508771929824561
2021-03-29,0.5002407566752453,0.3567251461988304
2021-03-30,0.5032776191327996,0.3508771929824561
2021-03-31,0.5005098424433765,0.34502923976608185
2021-04-01,0.5006457684227351,0.3508771929824561
2021-04-02,0.5022488664616629,0.3567251461988304
2021-04-05,0.5003185208356243,0.34502923976608185
2021-04-06,0.5028060826207171,0.3567251461988304
2021-04-07,0.5037422698263879,0.36257309941520466
2021-04-08,0.5043370716047907,0.34502923976608185
2021-04-09,0.49510303069058503,0.3157894736842105
2021-04-12,0.4990660332820946,0.3157894736842105
2021-04-13,0.5005219183839728,0.34502923976608185
2021-04-14,0.4992460589655039,0.3391812865497076
2021-04-15,0.5021772175398915,0.34502923976608185
2021-04-16,0.49829785683284594,0.3333333333333333
2021-04-19,0.4850553019226978,0.32748538011695905
2021-04-20,0.4995465717739891,0.3567251461988304
2021-04-21,0.4840143437123949,0.3391812865497076
2021-04-22,0.49410076220763866,0.3567251461988304
2021-04-23,0.48290821748293283,0.3567251461988304
2021-04-26,0.4795236826357632,0.3508771929824561
2021-04-27,0.4763357302074865,0.34502923976608185
2021-04-28,0.47587892477234933,0.3391812865497076
2021-04-29,0.47747014336235694,0.3333333333333333
2021-04-30,0.4864552899980104,0.34502923976608185
2021-05-03,0.4882558866840953,0.3508771929824561
2021-05-04,0.48870391718021833,0.38011695906432746
2021-05-05,0.5012369193232232,0.38596491228070173
2021-05-06,0.5041648546449494,0.4093567251461988
2021-05-07,0.5100265627509045,0.42105263157894735
2021-05-10,0.5015869091096349,0.4093567251461988
2021-05-11,0.5212797186811361,0.4327485380116959
2021-05-12,0.517602198380326,0.4327485380116959
2021-05-13,0.5116227712125822,0.4269005847953216
2021-05-14,0.514999832970426,0.42105263157894735
2021-05-17,0.5150689280205497,0.4093567251461988
2021-05-18,0.519967368551926,0.42105263157894735
2021-05-19,0.5338220863559698,0.43859649122807015
2021-05-20,0.5409950903237519,0.4619883040935672
2021-05-21,0.5264515911144353,0.4327485380116959
2021-05-24,0.5092808112190839,0.4093567251461988
2021-05-25,0.5107264324887816,0.40350877192982454
2021-05-26,0.5193030994087472,0.4152046783625731
2021-05-27,0.5183175465670875,0.4093567251461988
2021-05-28,0.5231307421446152,0.4152046783625731
2021-05-31,0.5121501720697608,0.4269005847953216
2021-06-01,0.5133215627466186,0.4269005847953216
2021-06-02,0.5123171274507936,0.42105263157894735
2021-06-03,0.5147109414447519,0.4152046783625731
2021-06-04,0.5158464549454747,0.42105263157894735
2021-06-07,0.5153582906834807,0.4152046783625731
2021-06-08,0.516347749527277,0.4152046783625731
2021-06-09,0.5133759492357673,0.4269005847953216
2021-06-10,0.515042423164512,0.42105263157894735
2021-06-11,0.5145087665379073,0.43859649122807015
2021-06-14,0.5164107434091886,0.4444444444444444
2021-06-15,0.5162880130542951,0.4502923976608187
2021-06-16,0.5175611146401615,0.4502923976608187
2021-06-17,0.5178543703418413,0.4502923976608187
2021-06-18,0.5270352805195725,0.4502923976608187
2021-06-21,0.5282541487624943,0.4502923976608187
2021-06-22,0.5265316234122487,0.4502923976608187
2021-06-23,0.5273012875644392,0.4502923976608187
2021-06-24,0.5305210258498578,0.45614035087719296
2021-06-25,0.5294334634590533,0.45614035087719296
2021-06-28,0.527769927140515,0.4444444444444444
2021-06-29,0.5256035912585347,0.4444444444444444
2021-06-30,0.534942318420673,0.4444444444444444
2021-07-01,0.5398379386502247,0.4502923976608187
2021-07-02,0.5401827731794854,0.4502923976608187
2021-07-05,0.538886768747852,0.4502923976608187
2021-07-06,0.5395137364806141,0.4444444444444444
2021-07-07,0.539903286146783,0.4444444444444444
2021-07-08,0.5561018751488923,0.4619883040935672
2021-07-09,0.5596299574990503,0.4853801169590643
2021-07-12,0.5613991959923762,0.47953216374269003
2021-07-13,0.5504721547073567,0.4678362573099415
2021-07-14,0.5517615390985825,0.4678362573099415
2021-07-15,0.5519431908602467,0.47368421052631576
2021-07-16,0.5534130798243965,0.47953216374269003
2021-07-19,0.5855775500803867,0.543859649122807
2021-07-20,0.5878909242520486,0.543859649122807
2021-07-21,0.5973590094806797,0.5614035087719298
2021-07-22,0.5968292728781409,0.5614035087719298
2021-07-23,0.5969061795220482,0.5614035087719298
2021-07-26,0.5949144178183206,0.5555555555555556
2021-07-27,0.5992481083965508,0.543859649122807
2021-07-28,0.5920811312113192,0.5321637426900585
2021-07-29,0.5933172768849345,0.5497076023391813
2021-07-30,0.5954132104744861,0.5321637426900585
