date,EMFI,regime,P_calm,P_elevated,P_stress,P_stress_filtered
2024-11-06,0.3263446775004944,1,0.0,0.8687431668595794,0.1312568331405095,0.20530383187322002
2024-11-07,-0.2656282436991347,1,0.0,0.9955821883428548,0.0044178116570463,0.005640938171094937
2024-11-08,-0.93580571503224,0,0.999678481639578,0.0003211156990018,4.026614668969448e-07,7.036194411357965e-07
2024-11-11,-0.7843914169258958,0,0.9997790664819374,0.0002186191489619,2.314369179868716e-06,4.2824748734424687e-07
2024-11-12,1.5704728938970804,2,0.0,5.610275437181815e-37,1.0,1.0
2024-11-13,-0.9889417583823557,0,0.99945200897473,0.0005452412105619,2.7498146117518587e-06,2.6683620930155098e-06
2024-11-14,0.0400298729643578,1,0.0,0.9987567778588984,0.0012432221411013,0.002141842760428893
2024-11-15,-0.1508105733780432,1,0.0,0.9989463692892698,0.0010536307108218,0.0018212510597349918
2024-11-18,-0.7479312362068515,1,0.0,0.9995178629707804,0.0004821370291415,0.00012592381405927236
2024-11-19,0.4013311938742252,2,0.0,0.0011686452580952,0.9988313547418672,0.9990856547080523
2024-11-20,-0.9304808354651828,0,0.9997243806985128,0.0002723316091871,3.2876923030139693e-06,5.744353188938893e-06
2024-11-21,-0.8937006851668,0,0.9996070411168289,0.0003919950816993,9.63801558747562e-07,9.101185332781883e-07
2024-11-22,-0.2634699574987208,1,0.0,0.9922733947941608,0.0077266052057534,0.009858190818639222
2024-11-25,-1.097889338580759,0,0.999081405043322,0.000915933716379,2.661240231070434e-06,2.5936958714018843e-06
2024-11-26,-0.6815490498300499,1,0.0,0.9997426945466767,0.0002573054532738,0.0003289724829442787
2024-11-27,-1.0333028786341212,0,0.999104887372386,0.0008937166673402,1.3959602850173065e-06,1.3607373507417765e-06
2024-11-28,-0.8463414567018567,1,0.0,0.9997807388152812,0.0002192611848258,0.000379970187744068
2024-11-29,-0.919123006748346,1,0.0,0.999864401734579,0.0001355982653305,0.00023173434223740518
2024-12-02,-0.4276586311426418,1,0.0,0.9973657248575364,0.0026342751423624,0.004558059911224972
2024-12-03,-0.8482052611106066,1,0.0,0.9999038641858268,9.613581417493673e-05,0.0001665105630197469
2024-12-04,-0.706897214494895,1,0.0,0.999754110270854,0.0002458897291455,0.00031436297751635096
2024-12-05,-1.0382384481905462,0,0.9992858526069064,0.0007125925715989,1.554821527386499e-06,1.5158156493586254e-06
2024-12-06,-0.7777241965973584,1,0.0,0.9998341579898086,0.0001658420103006,0.00028733442743910867
2024-12-09,-1.056264044845202,1,0.0,0.9998188410814872,0.0001811589186099,0.0002315867111225773
2024-12-10,-1.2364325382154335,0,0.9996954256659994,0.0003040518076683,5.225263074510141e-07,9.131689747719747e-07
2024-12-11,-1.2867234157076013,0,0.9998825180299096,0.0001172749730652,2.0699701589411386e-07,3.6177989260333144e-07
2024-12-12,-1.4266786001188672,0,0.999903841374028,9.599666313676084e-05,1.6196292458685658e-07,2.8307677128438745e-07
2024-12-13,-1.4828652417245145,0,0.999917594817484,8.228703523343892e-05,1.1814738018419501e-07,2.0647665384312417e-07
2024-12-16,-1.188987773453583,0,0.9997900885681938,0.0002097587366841,1.52695184897666e-07,1.4890800263094966e-07
2024-12-17,-0.7576545278491157,1,0.0,0.9999541271926268,4.587280730794121e-05,7.92486959047701e-05
2024-12-18,-1.2221762503889873,1,0.0,0.9992899327709656,0.0007100672290232,0.00018544781009588107
2024-12-19,-0.145826938088264,2,0.0,0.0009293792090879,0.99907062079082,0.9994408283015832
2024-12-20,-1.6745954158888752,1,0.0,0.9512629587523248,0.0487370412477793,0.061475045283221084
2024-12-23,-2.1760057486524267,0,0.9992536980826372,0.0007242960561683,2.2005861303765204e-05,3.844010962494263e-05
2024-12-24,-2.312510096369672,0,0.999691015958776,0.0002915801435646,1.7403897559525726e-05,3.0400977906260635e-05
2024-12-25,-2.360496139955517,0,0.9997291010354772,0.000226817055923,4.408190860812984e-05,7.696499208620457e-05
2024-12-26,-2.3239138884055497,0,0.9994301237056809,0.0004935022455718,7.637404865975e-05,7.359617958902128e-05
2024-12-27,-1.69348662893759,1,0.0,0.9971118332679162,0.0028881667321786,0.0036894752038885495
2024-12-30,-1.9945430067780945,0,0.9993363975851166,0.0006488802567866,1.4722158138201563e-05,2.5719993038732914e-05
2024-12-31,-2.0678372450199216,0,0.9997258058154296,0.0002648697920453,9.324392453400316e-06,1.6282514687733088e-05
2025-01-01,-2.25217844553079,0,0.9995029878619156,0.0004320633646251,6.494877353867799e-05,6.276535160790962e-05
2025-01-02,-1.2358440071065642,1,0.0,0.9977940700786848,0.0022059299212732,0.003745629317717996
2025-01-03,-1.4327672943739118,1,0.0,0.9964231918653708,0.0035768081345918,0.004400684582277501
2025-01-06,-1.231448508951772,1,0.0,0.9267116830832788,0.0732883169166443,0.09183319978366788
2025-01-07,-1.7536108742214265,0,0.9987036194102964,0.0012622141142157,3.41664755425501e-05,3.269262982304896e-05
2025-01-08,-1.5274322873009347,1,0.0,0.9953573093751226,0.0046426906247987,0.007907227046634751
2025-01-09,-1.7066652921729637,1,0.0,0.99725877817917,0.002741221820925,0.003582207498920329
2025-01-10,-1.158463625536144,1,0.0,0.9416285900235696,0.0583714099763773,0.07343072850908816
2025-01-13,-1.828070886648606,0,0.9994135938054046,0.0005659472779483,2.0458916642015665e-05,3.5728812082127544e-05
2025-01-14,-1.986811872004207,0,0.999269430914921,0.0007157727654958,1.4796319596886318e-05,1.3896517668127174e-05
2025-01-15,-1.0633962506309735,1,0.0,0.9909222457304456,0.0090777542696632,0.015306264736393353
2025-01-16,-1.554425055925901,1,0.0,0.99586380998866,0.0041361900113062,0.0069013366429207645
2025-01-17,-1.373340602335665,1,0.0,0.9933608048032544,0.0066391951968202,0.008472730927956255
2025-01-20,-1.9562352692215943,0,0.9991560388614296,0.0008279825413482,1.5978597183173377e-05,2.7912402861699115e-05
2025-01-21,-1.887512231757576,0,0.9996766520205408,0.0003155187777641,7.829201644366017e-06,1.3679635205255908e-05
2025-01-22,-1.8603743275962088,0,0.9997201212505132,0.0002718603303091,8.018419069675995e-06,1.4010806063893867e-05
2025-01-23,-1.7746870561174872,0,0.9997676600918786,0.0002225497327785,9.79017536278546e-06,1.7106468730943994e-05
2025-01-24,-1.9757005019566312,0,0.9997137364033324,0.000278514326778,7.749269888224933e-06,1.3539755695985117e-05
2025-01-27,-2.087013787523827,0,0.9996976344448468,0.0002927866621763,9.578893024627403e-06,1.6736881020355794e-05
2025-01-28,-1.963682096409476,0,0.999714476060064,0.0002778237789916,7.700161044496263e-06,1.3448935394516398e-05
2025-01-29,-1.9577981732705927,0,0.999272306382546,0.0007133092226996,1.438439469064651e-05,1.3796377383959396e-05
2025-01-30,-1.3815644295413056,1,0.0,0.995976711703882,0.0040232882960715,0.005138499469701395
2025-01-31,-2.0648211347975205,0,0.998165314393449,0.0017729367263888,6.174888019164325e-05,3.5215029823081024e-05
2025-02-03,-0.5858093914059137,1,0.0,0.8334525118255302,0.1665474881745054,0.20349100717793342
