horizon,beta,theta,beta_se,theta_se,cov_bt,nobs,label,irf_0.0,se_0.0,ci90lo_0.0,ci90hi_0.0,ci95lo_0.0,ci95hi_0.0,irf_0.5,se_0.5,ci90lo_0.5,ci90hi_0.5,ci95lo_0.5,ci95hi_0.5,irf_0.9,se_0.9,ci90lo_0.9,ci90hi_0.9,ci95lo_0.9,ci95hi_0.9
5,0.005630978557190597,0.4383242068407702,0.05011714135528998,0.5076516622893757,-0.008560122968765248,2173,full,0.005630978557190597,0.05011714135528998,-0.07681171897226143,0.08807367608664261,-0.09259861849917776,0.10386057561355895,0.22479308197757572,0.24161779207076717,-0.1726681859788363,0.6222543499339878,-0.24877779048112794,0.6983639544362794,0.4001227647138838,0.4425480502682545,-0.32786877797739483,1.1281143074051625,-0.467271413811895,1.2675169432396627
6,0.08955953878744517,-0.3316890684326139,0.05854759436859055,0.31408484903307804,-0.00503535267355241,2172,full,0.08955953878744517,0.05854759436859055,-0.006751253948886274,0.18587033152377663,-0.0251937461749923,0.20431282374988263,-0.07628499542886179,0.15183804276540663,-0.3260585757779557,0.17348858492023211,-0.3738875592490588,0.2213175683913352,-0.20896062280190736,0.272525435201159,-0.657264963707814,0.23934371810399924,-0.7431104757961791,0.3251892301923643
7,0.017758661162793236,-0.35684364913927463,0.055292434719872996,0.25872561498372054,-0.00031921359657177223,2171,full,0.017758661162793236,0.055292434719872996,-0.07319739395139785,0.10871471627698431,-0.09061451088815783,0.1261318332137443,-0.16066316340684408,0.13954488777040794,-0.3902145037891651,0.06888817697547697,-0.4341711434368436,0.11284481662315546,-0.30340062306255394,0.23812436536581635,-0.6951152040893218,0.08831395796421398,-0.770124379179554,0.16332313305444612
8,0.10882959462545255,-0.3444093523733225,0.0737966190959193,0.3064351863068823,-0.01077170497722709,2170,full,0.10882959462545255,0.0737966190959193,-0.01256584378733469,0.2302250330382398,-0.035811778802549266,0.25347096805345437,-0.06337508156120869,0.13472144173996406,-0.28499185322344955,0.1582416901010322,-0.32742910737153824,0.20067894424912086,-0.20113882251053772,0.24923466049206666,-0.6111298390199874,0.20885219399891197,-0.6896387570749883,0.2873611120539129
9,0.068507801316966,-0.42658745757493416,0.05545218336571831,0.21834416509041998,-0.004741298952954225,2169,full,0.068507801316966,0.05545218336571831,-0.02271104031964062,0.15972664295357264,-0.04017847807984189,0.1771940807137739,-0.14478592747050106,0.1012530952333269,-0.3113472691293238,0.021775414188321685,-0.34324199412782175,0.05367013918681965,-0.31542091050047477,0.182089779538073,-0.6149585978406049,-0.015883223160344684,-0.6723168783950979,0.04147505739414831
10,0.012303193823572728,0.25074470770349566,0.04709807172598398,0.4062912904040624,-0.006179236484845143,2168,full,0.012303193823572728,0.04709807172598398,-0.06517313416567092,0.08977952181281637,-0.08000902675935587,0.10461541440650132,0.13767554767532056,0.1931505760799339,-0.18005714997617076,0.4554082453268119,-0.2408995814413499,0.516250676791991,0.23797343075671884,0.3532766889291242,-0.34316672253169056,0.8191135840451282,-0.45444887954436464,0.9303957410578023
11,0.02715409191954449,-0.14924973252545917,0.05104863608668532,0.29542171825009184,0.0009526487692990128,2167,full,0.02715409191954449,0.05104863608668532,-0.05682091444305286,0.11112909828214183,-0.07290123481035873,0.1272094186494477,-0.0474707743431851,0.1593019457479067,-0.3095224750984916,0.21458092641212145,-0.3597025880090822,0.26476103932271206,-0.10717066735336878,0.2738843994064955,-0.5577105043770538,0.34336916967031633,-0.6439840901901,0.4296427554833624
12,0.04306978064304591,-0.1785064182803911,0.0511425106585912,0.2587751891403589,-0.0035333277910590153,2166,full,0.04306978064304591,0.0511425106585912,-0.041059649390336614,0.12719921067642842,-0.05716954024779283,0.14330910153388465,-0.04618342849714964,0.12579101014803176,-0.2531096401906619,0.1607427831963626,-0.2927338083872919,0.2003669513929926,-0.11758599580930608,0.22471513337870017,-0.48724239021726784,0.2520703985986557,-0.5580276572315584,0.32285566561294626
13,0.00663407153398352,-0.16673928937010252,0.04350101601773224,0.3839960099276354,-0.00525705122070335,2165,full,0.00663407153398352,0.04350101601773224,-0.06492509981518603,0.07819324288315306,-0.07862791986077168,0.09189606292873871,-0.07673557315106774,0.1830260120418893,-0.3778133629599757,0.22434221665784018,-0.4354665567531708,0.28199541045103527,-0.14343128889910875,0.3344645333454478,-0.6936254462523703,0.4067628684541529,-0.7989817742561863,0.5121191964579689
14,0.026329604998040275,-0.052343943665547336,0.052261945908919506,0.29646099670212844,-0.004094527994460948,2164,full,0.026329604998040275,0.052261945908919506,-0.05964129602213231,0.11230050601821287,-0.07610380898344196,0.1287630189795225,0.00015763316526660673,0.14355857214785445,-0.23599621801795398,0.23631148434848717,-0.2812171682445281,0.28153243457506133,-0.020779944300952327,0.2579754830954074,-0.4451496139928975,0.40358972539099286,-0.5264118911679508,0.4848520025660462
15,-0.024280991720996525,-0.39566898543609635,0.031149497773279498,0.23253632679793027,-0.003178815293173375,2163,full,-0.024280991720996525,0.031149497773279498,-0.0755219155580413,0.02695993211604825,-0.08533400735662434,0.03677202391463129,-0.2221154844390447,0.10634736357109481,-0.39705689751349565,-0.04717407136459373,-0.4305563170383905,-0.013674651839698876,-0.38038307861348325,0.1976048322819087,-0.705443027717223,-0.05532312950974344,-0.7676885498860243,0.006922392659057808
