date,P_stress_baseline,P_stress_filtered,P_stress_2_state,P_stress_3_state_diag,P_stress_covid_excl,P_stress_pre_2020
2018-12-26,0.0016453536310695,0.00035236670781651895,0.22516742995249756,0.0002071592561418346,0.0002845418092351456,5.30427579845821e-07
2018-12-27,0.8338161685369198,0.5675827680323651,0.9999999936098902,0.9530639424777789,0.9998582374189783,0.9999856240052565
2018-12-28,0.9989780148973056,0.9993492924357606,1.0,0.9999669920243711,0.9999999999704414,0.999999999996362
2018-12-31,0.1107822327150191,0.137001770518912,0.1927521800442464,0.03346125711194114,0.024741994097644555,0.0007955367712978313
2019-01-01,0.0012583907211807,0.0010801168632241823,0.26637980306907855,9.091056888644291e-05,0.00024444777798316006,4.312338148889338e-07
2019-01-02,0.0321929903248677,0.04829705991654364,0.9873690470756005,0.004685698813645986,0.06444254093582824,0.010940696614330258
2019-01-03,0.0280224835048617,0.007463591716802024,0.1932746889488047,0.009915426691186714,0.02220376591377329,0.00946717266697828
2019-01-04,1.0,1.0,1.0,1.0,1.0,1.0
2019-01-07,0.0002410303101148,0.000228867210861008,0.01154524536836782,6.31051605664085e-05,0.00027327461870817345,0.00015160893476983873
2019-01-08,0.0065194863431168,0.008319513969210017,0.01987086766474493,0.0028139829456526357,0.007862500291069047,0.006680082539859953
2019-01-09,3.2088143374182984e-05,5.60204013428377e-05,0.005409864710491037,9.414900860848206e-06,0.00011293369987696523,0.0005707399392911618
2019-01-10,4.455867295847295e-05,4.123509484207446e-05,0.00654510825654161,8.354395469722804e-06,4.5331800509156694e-05,3.378586885063407e-06
2019-01-11,0.012698803160888,0.02131409046592736,0.04044480566628379,0.0037703160086490365,0.008904769268960772,0.0006697146548836845
2019-01-14,0.0046239499533585,0.007742522506469215,0.0223813126431693,0.001507078124826802,0.007407459369786807,0.004538980333413573
2019-01-15,0.005925777077915,0.007563468861176271,0.021173518173053126,0.0017785568964852738,0.007381866780558291,0.0019168496626281771
2019-01-16,2.696401982934225e-05,4.702922696224779e-05,0.003761078436225184,6.3318220534888265e-06,7.071848820274441e-05,0.000123789019496021
2019-01-17,0.0001607702435876,2.9756251630067312e-05,0.013504550505771654,3.513187264910913e-05,0.00011591104626390713,1.4299043846522258e-05
2019-01-18,0.999998215645974,0.9999986042541632,1.0,0.9999997282030023,1.0,1.0
2019-01-21,0.0001722620600243,0.0003007347367482848,0.01386035149439159,3.718854085476632e-05,0.00011210848414571217,1.2605006377891917e-05
2019-01-22,2.6569448989427746e-05,2.484156982088523e-05,0.003496672996048655,6.462377887623355e-06,4.647847487092411e-05,3.536175774591516e-05
2019-01-23,0.0101897748100714,0.016280539069580637,0.03155867286173178,0.0029832422126927246,0.007494184516217579,0.0009572069978688809
2019-01-24,0.0147096596944526,0.01872784466886756,0.038836397404205185,0.00314790567857699,0.00907531614634039,0.0005499465153039367
2019-01-25,4.115563154332439e-05,7.188725068604734e-05,0.006447116911199611,1.0342954365883208e-05,0.00012306119344314062,0.0007659338505819459
2019-01-28,2.158285693647948e-05,3.768614280415522e-05,0.006503495679629162,6.939102708345105e-06,6.0405082158359856e-05,0.0005734799263283692
2019-01-29,2.867557657092801e-05,2.7054190229437148e-05,0.0033925735468459295,6.229953802360865e-06,4.3822525108711696e-05,3.0030435768589093e-05
2019-01-30,0.0079944158185213,0.013104283639318764,0.025526612247011467,0.002397744584431493,0.006888765452008819,0.0014314893392949736
2019-01-31,0.0097305135272308,0.012409331430085777,0.0279702065430659,0.0022016476800024803,0.007864920939362668,0.0008980937100742424
2019-02-01,6.002394609256209e-05,5.179313084426444e-05,0.004156027252686323,9.728689803730643e-06,0.00010401425032686367,5.6189914222553774e-05
2019-02-04,0.0307466713763568,0.017216768404321806,0.09904843261682615,0.012716846384112414,0.020990242828842955,0.0019190032975864063
2019-02-05,0.3919227209759399,0.45157494985576235,0.9999999675983423,0.5642104078744767,0.9995066066389409,0.9999350376484735
2019-02-06,0.0007023679693079,0.00013009034366813865,0.03721878763498856,0.0001966198523778147,0.0006650934878280185,0.00015951492571909681
2019-02-07,0.9999999999743068,0.9999999999799449,1.0,0.9999999999986358,1.0,1.0
2019-02-08,0.000325216840064,0.0003090097575595362,0.017555284461130114,9.520176601358873e-05,0.0004859113695022929,0.0018997089109788355
2019-02-11,0.0063523801388807,0.01070220196538194,0.02288494961993439,0.0023229722829924493,0.008417842787037624,0.014958245592891417
2019-02-12,0.0045891468923612,0.007724621639667919,0.02142116146925949,0.0011708219494769793,0.008097224723565614,0.008117279624814632
2019-02-13,0.0049431726385614,0.007289748594943167,0.02259354078467906,0.0010368123579228593,0.007382061880500608,0.003823569020038046
2019-02-14,0.0314025338370797,0.008448573706285482,0.07186969783530053,0.00829671711960213,0.018992676344238735,0.0034445976600009877
2019-02-15,0.9913390246985878,0.9932128075195504,1.0,0.9851239517355923,0.9999999987794581,0.9999999989677235
2019-02-18,0.0001461296089235,0.00025506182753040363,0.011401429066744824,2.6727637123386516e-05,0.00011782168064468755,3.0750374377505954e-05
2019-02-19,5.7054795254805326e-05,5.3910238346742906e-05,0.007423943986487793,7.830506616651302e-06,4.7318018286921283e-05,3.1830636241934795e-06
2019-02-20,0.0076176846732354,0.009718604566471882,0.01915087888570594,0.0021237926479478124,0.0071768520466427635,0.00368325584289104
2019-02-21,2.771655409039429e-05,4.8382135228348774e-05,0.003196959365807698,4.621922462201167e-06,5.562584688522834e-05,4.822800517665834e-05
2019-02-22,3.836887081230767e-05,3.557294267289251e-05,0.004624861449096152,5.88005103047162e-06,4.3148050826959945e-05,7.712125615973872e-06
2019-02-25,0.0122559785532086,0.015614199215366236,0.029571439666978075,0.0027138642700860202,0.008780487822407358,0.0011852706468519665
2019-02-26,5.097660510378877e-05,8.898856144050148e-05,0.006078855835579676,6.128648479675697e-06,5.0698416961793104e-05,3.5076884354248374e-06
2019-02-27,2.797862509018553e-05,2.674312919680909e-05,0.0033730000140277873,4.548657436372146e-06,4.316579879356831e-05,2.0731857769185466e-05
2019-02-28,0.0048646210629465,0.008246254526730315,0.022409209546726854,0.0009265785026296538,0.008404711213042277,0.0024843239474994015
2019-03-01,0.0035935790356859,0.0060796223983225995,0.021224749317544204,0.0005793682740852284,0.008176074069594384,0.002304200678145589
2019-03-04,0.0041000152204386,0.005235742208562081,0.021179489611737625,0.0006757584650356412,0.009561832035467887,0.002197055721370863
2019-03-05,2.516481826955456e-05,4.3960152571517045e-05,0.004821143242803997,3.483691214247789e-06,6.834994153555873e-05,9.381279548495226e-06
2019-03-06,6.73717987384329e-06,1.1771281605408296e-05,0.002860980840527743,1.592403477859232e-06,3.014493515667968e-05,3.0261513905649223e-05
2019-03-07,8.459881124677317e-06,1.4781201108524542e-05,0.003859991266699599,2.178157075207449e-06,4.7367637993976594e-05,0.00025319083946267595
2019-03-08,9.938901316342167e-06,1.736509923275486e-05,0.0044238827956230116,2.442484147248933e-06,5.378625102007458e-05,0.0003662483951018647
2019-03-11,7.962232450831452e-06,1.391101157268301e-05,0.0030388862124692516,1.6951298628355988e-06,3.4924558224983904e-05,7.111400182954785e-05
2019-03-12,1.2556769073726729e-05,2.1938338307456094e-05,0.00472778417416032,2.1585451531877202e-06,3.113987751380517e-05,5.297044403818326e-06
2019-03-13,9.14701442241321e-06,1.5981719265980585e-05,0.0030445670362148,1.8351882206206817e-06,3.315733737320158e-05,5.676474432027823e-05
2019-03-14,7.611919159743408e-06,1.3299850589148721e-05,0.0036049740996120165,1.9084744723355912e-06,4.503150612172619e-05,0.00021319352848827216
2019-03-15,7.340091693056023e-06,1.281886533574677e-05,0.003465101386765033,1.7758587615754024e-06,4.345815889771073e-05,0.00018507695127749376
2019-03-18,1.4203384436639116e-05,1.3719177945810936e-05,0.003049199076730384,2.757313990689627e-06,6.921297170131911e-05,0.00012434241799450947
2019-03-19,0.0023609676808416,0.004025818957413102,0.015630349194792382,0.0004979109209280643,0.00850986219244178,0.008743987975208414
2019-03-20,0.0027876853867327,0.003560225410465637,0.017084460262653936,0.00044715668489501596,0.01058723753843498,0.014264456592910079
2019-03-21,0.0001421890777682,2.632293984519528e-05,0.012666557005887199,2.4965884332949543e-05,0.0003862855953646165,6.6683765516339e-05
2019-03-22,1.0,0.9999999999999984,1.0,1.0,1.0,1.0
2019-03-25,6.287140785916948e-05,0.00010983597325460327,0.01065650022890641,1.5000647343892998e-05,0.00016602717682892267,5.788504383802217e-05
2019-03-26,6.144898701203568e-06,1.0736387043535092e-05,0.0029022906214677914,1.4699013957888975e-06,3.0448520373898815e-05,2.88199517901361e-05
2019-03-27,1.0277223962772629e-05,1.7948920010162815e-05,0.004869880140507927,2.068543087614263e-06,3.280677273848539e-05,5.401360782249619e-06
2019-03-28,1.878607488676484e-05,1.8232099522528193e-05,0.005044215091585514,3.5473603540393185e-06,6.75771948270048e-05,1.4337490876826615e-05
2019-03-29,0.0012306325456155,0.0017879011298168228,0.05130381143879195,0.001283858797111535,0.03196553950344267,0.08315267596469997
2019-04-01,0.0343948589653684,0.043565501433095344,0.9999999025221816,0.2077179686514439,0.9988560851451945,0.9998328432390278
2019-04-02,9.887041848281903e-06,9.557260654071335e-06,0.008770004517724507,9.579487439502504e-06,0.00027980787467047534,0.00012979545728459044
2019-04-03,0.0022447906267933,0.0028681356009027134,0.025673785323733267,0.0014720200909520216,0.021213131762718627,0.14667437818967854
2019-04-04,6.505386558789325e-06,1.1366393419447347e-05,0.0034012362508664255,3.3526948069268816e-06,5.605403423267286e-05,1.1635721833736233e-05
2019-04-05,2.0676671002674703e-06,3.6131391970617186e-06,0.002099136801290019,1.622922570874283e-06,2.3922912237189002e-05,3.275649184696339e-05
2019-04-08,2.2370624084010457e-06,3.90914312170046e-06,0.0023963080874243705,1.5750161672533997e-06,2.3716114255760514e-05,1.4401017147074908e-05
2019-04-09,2.107203285821892e-06,3.682208097207043e-06,0.002156829395105056,1.5062979156988945e-06,2.650706629439273e-05,5.705926469417588e-05
2019-04-10,2.237807478421674e-06,3.9104278339475964e-06,0.0022593378337874117,1.5432361315699018e-06,2.384876834585299e-05,1.9817641810375e-05
2019-04-11,2.308574070616165e-06,4.034200014197858e-06,0.002304779262330563,1.5618977489276742e-06,2.385434468109892e-05,1.7954272613467897e-05
2019-04-12,1.2871428833990209e-06,2.2492965389356137e-06,0.0018669886155931448,1.486020440039465e-06,2.2329841719040942e-05,3.98391808902879e-05
2019-04-15,1.8525151445725089e-06,3.2372964716774433e-06,0.002696436432952948,1.7903788494213562e-06,2.28801024000302e-05,7.708750314838448e-06
2019-04-16,1.7161342239269786e-06,2.9989557588111084e-06,0.0024581446662906795,1.7068398481706253e-06,2.215230329481246e-05,9.465151931691645e-06
2019-04-17,1.7922877922567354e-06,3.1320394708525684e-06,0.0024637477470976043,1.7385034621345281e-06,2.2108292921141704e-05,9.312316867197647e-06
2019-04-18,1.6610782988449996e-06,2.9027294247037173e-06,0.002491228505892179,1.7552925218345547e-06,2.1445783270463438e-05,9.433900017915134e-06
2019-04-19,1.0586234761090969e-05,1.8500592064545857e-05,0.02271946935771171,7.624247416572438e-06,5.5977011604692294e-05,8.094772292573047e-07
2019-04-22,7.4925263961411185e-06,1.309393827528597e-05,0.02285610343987702,8.532137096511985e-06,5.32227847797229e-05,6.877972718024393e-07
2019-04-23,8.008751285344257e-07,1.399508377934048e-06,0.001701651656898321,1.6570006470855832e-06,1.7971013555852927e-05,2.172761872162799e-05
2019-04-24,2.111096505729805e-06,3.6890044417725814e-06,0.0021899255848554337,1.4834126055447878e-06,2.7508395435425342e-05,6.942343809828767e-05
2019-04-25,2.2023740117913724e-06,3.8484902549507234e-06,0.0021889307891431787,1.4679022162725783e-06,2.560308940987542e-05,3.997773730865655e-05
2019-04-26,6.068965011790368e-06,1.0605206055141577e-05,0.006192812720181267,2.6576373550003137e-06,3.473346724978161e-05,3.1498978595161515e-06
2019-04-29,3.948423826320269e-06,6.899698640321095e-06,0.0038066744445206927,1.9702190270054395e-06,2.8080560993200345e-05,5.854061410658647e-06
2019-04-30,2.1558627060764354e-06,3.767240655361299e-06,0.0025240230840939946,1.393909243585366e-06,2.4884327935043417e-05,1.9027858284582104e-05
2019-05-01,1.3565290105673362e-05,2.3706572423879937e-05,0.02746370025947132,7.979627677694067e-06,6.908348757243147e-05,9.488494470774821e-07
2019-05-02,1.0000012913178397e-06,1.747176253977561e-06,0.002159153422074568,1.497637230485762e-06,2.61672276813001e-05,0.0001458388527637099
2019-05-03,3.2600548318623546e-06,3.1571397960943215e-06,0.011530828288223867,3.2144725637262634e-06,7.323176157917293e-05,1.832859121269052e-05
2019-05-06,0.0017064951581098,0.0024557539743928006,0.9858373054835126,0.003984816249102206,0.22206962772891448,0.521856023414446
2019-05-07,0.0364609492168235,0.04614541263398525,0.9999999710053094,0.1878174003691797,0.9990002877886079,0.9998791210996562
2019-05-08,6.48406916000811e-05,1.2002167719503726e-05,0.029576344541528594,4.238480355117917e-05,0.0008696267908602191,0.00035468112457803455
2019-05-09,0.9999999989811386,0.9999999992032493,1.0,0.999999999998181,1.0,1.0
2019-05-10,8.191727525634724e-05,7.113583651414685e-05,0.031198185885780355,2.9762251117295866e-05,0.0006544854430212635,0.00043517048300775274
2019-05-13,0.028972577899203,0.036738110773904695,0.9949187226037618,0.03211139631877312,0.5387135921947731,0.9786326181874221
2019-05-14,4.943885155268325e-05,8.63328459989577e-05,0.06315437056576784,1.2878926413383279e-05,0.000736394633238526,0.023946468888933578
2019-05-15,1.653712130509238e-05,1.5192521404305299e-05,0.004407282823913087,2.8058547173229835e-06,6.68238427090888e-05,4.472782530669763e-05
2019-05-16,0.0145134052166618,0.018484720398804225,0.06997931052862102,0.0025927680744485815,0.04824180681641129,0.5238238423469297
2019-05-17,4.7761045710490174e-05,4.497958611451579e-05,0.005088087192013269,5.562529216392067e-06,0.0001484133476674921,4.872890864426666e-05
2019-05-20,0.0085504291445366,0.010905885676396204,0.03846443969700207,0.0015306177675426143,0.025957989679042844,0.21680968185088956
2019-05-21,2.033242549154204e-05,3.5475252911923394e-05,0.0036829233372503304,2.9374972504861904e-06,8.717354719801846e-05,0.0002055753670077576
2019-05-22,0.0001171695989433,2.1685683003634586e-05,0.014054066292692057,1.8708946143127893e-05,0.0001666851948656525,2.521006449715428e-05
2019-05-23,1.0,1.0,1.0,1.0,1.0,1.0
2019-05-24,0.0002052773818251,0.00019723674134683786,0.011501569740149122,3.090657662069003e-05,0.00040113735589079327,0.0006852195684054028
2019-05-27,0.0037048529894787,0.0062899553339452316,0.01714153375167703,0.0005215865634933315,0.007845949863784566,0.0066018619155343156
2019-05-28,0.003436049243581,0.005091669620098725,0.03376186722525376,0.00034696462274549033,0.009825573261361017,0.008483171119632808
2019-05-29,0.0303207318603825,0.04981241296716423,0.43688177604434564,0.0031063716452043376,0.13075445748583897,0.8721231539571095
2019-05-30,0.0071317320805664,0.012018398235397482,0.971106754321741,0.0006023172508739659,0.0760220053845979,0.10564936895602656
2019-05-31,0.0044553984485588,0.005690972028713288,0.06579488925492406,0.00045919439691374965,0.015205928651732144,0.03948932847246879
2019-06-03,4.3550322145043546e-05,4.125448389144568e-05,0.003950400975426306,4.069065435450165e-06,0.0001404427692016526,7.309606355139896e-05
2019-06-04,0.0071714783474822,0.009150726091452442,0.029719503712248907,0.0008619233186629953,0.02109580176428994,0.14215526195831546
2019-06-05,2.3270334302134812e-05,4.064354318284889e-05,0.0034810136327546584,2.171433911219276e-06,7.06662893312706e-05,3.441750618373281e-05
2019-06-06,1.2753808074044546e-05,2.227151235081974e-05,0.0036059948827148933,1.3323036556869178e-06,3.204310228370731e-05,1.3543020056698395e-05
2019-06-07,3.3535934611347126e-05,3.221006698327862e-05,0.007937155726001505,4.481322747246995e-06,0.00017925011055374278,0.0025335282942950585
2019-06-10,0.0036869859894529,0.006260388008829041,0.01773950790238066,0.00041117363579670855,0.00862541143273616,0.004776545646921258
2019-06-11,0.0034153672907954,0.004362507154570847,0.015691413536369773,0.00033433464406248,0.009607830437171219,0.009257378330415766
2019-06-12,2.1899114799953128e-05,3.824873514927627e-05,0.003364102132255772,2.2957108728114863e-06,8.773666026707696e-05,0.0002091782884975428
2019-06-13,1.2090422851502197e-05,2.112138604058826e-05,0.0031447876200104666,1.3279327367483104e-06,2.9322031775491402e-05,1.655058660801251e-05
2019-06-14,1.1536904155681177e-05,2.014070325008738e-05,0.0032034220609912486,1.2663250465864173e-06,3.113534963103379e-05,2.055055941362827e-05
2019-06-17,4.547497848298036e-05,2.101229570715502e-05,0.011896313092225136,5.630394707847605e-06,0.00017914571756645295,5.198600214434879e-05
2019-06-18,0.2602336445699502,0.3102214416166779,0.9999999513947854,0.322459297134525,0.999469676926464,0.9999709088563253
2019-06-19,6.13007173422054e-05,0.0001070701636063742,0.01612972282983679,7.1480484161257245e-06,0.00018751137849297916,2.3769608377287637e-05
2019-06-20,1.2566045780827784e-05,2.195279858167447e-05,0.003764904085990943,1.4666105751423934e-06,3.1622348080406434e-05,1.2572151950148174e-05
2019-06-21,1.4066019009109088e-05,2.4574091614200024e-05,0.0042223452681695774,1.643811992657665e-06,3.2503257415878805e-05,8.626150999051906e-06
2019-06-24,9.776122870887876e-06,1.7079370182729123e-05,0.0030665799696340743,1.2699588707984075e-06,3.630700778982638e-05,6.282721808507464e-05
2019-06-25,9.997924187540955e-06,1.7458855041295347e-05,0.003121563194754014,1.3101370515545747e-06,3.26033843722097e-05,2.671130044039798e-05
2019-06-26,2.1773560122061224e-05,2.0716477195055283e-05,0.004444942259213863,2.7602611590016618e-06,7.091358108281428e-05,2.1552958430898563e-05
2019-06-27,0.0059550807679898,0.007601039778852948,0.023687404547256163,0.0007597380231432592,0.011388574486949835,0.003199479268269914
2019-06-28,1.940819888220754e-05,3.3902528194783425e-05,0.003673145180681018,2.3405743382634204e-06,9.659110749525243e-05,0.00024297760315964724
2019-07-01,1.4592019742686329e-05,2.5481674546044735e-05,0.006856050572299824,2.482497243032432e-06,7.928013945869608e-05,0.0009303261861520302
2019-07-02,2.331701542569776e-05,2.214577426223936e-05,0.014724771743692909,2.9449547104960547e-06,7.746692902471906e-05,2.0884563822850396e-05
2019-07-03,0.0063810346386066,0.00814386434537179,0.9553373692662047,0.0013141307428805318,0.08036016840147121,0.18812606941919463
2019-07-04,2.1585615808328363e-05,3.7702953214657474e-05,0.011192280198380488,2.2538587465164815e-06,7.835818927385753e-05,3.647470001765365e-05
2019-07-05,1.0326495868665393e-05,1.8031221467308807e-05,0.0030882586126016152,1.3266627623464712e-06,3.268384412659783e-05,3.407615141761772e-05
2019-07-08,1.9708135103373576e-05,1.8814062335226397e-05,0.0032126849322836686,2.3507127700977846e-06,6.586566005042985e-05,6.057156380725044e-05
2019-07-09,0.0051664594039062,0.006595980027967655,0.020204396264899626,0.0006876595042569853,0.013483942652849372,0.0477108176989375
2019-07-10,2.503698312997972e-05,4.372922114449711e-05,0.003585438464507213,2.315376645307197e-06,6.806880079597544e-05,2.413153079690506e-05
2019-07-11,1.2095708285658782e-05,2.1130273806546605e-05,0.003286773696992647,1.386394630450834e-06,3.0417205025807933e-05,1.679220249828319e-05
2019-07-12,1.843835544406754e-05,3.2211593409920215e-05,0.005395787613354011,1.9238436574332666e-06,3.446718134226002e-05,5.43439049683455e-06
2019-07-15,1.2122502122287468e-05,2.1177732921725088e-05,0.0033708290072381212,1.3967937752671666e-06,3.085879522086669e-05,1.5799372147380877e-05
2019-07-16,1.168092926771784e-05,2.03974722731857e-05,0.003189256831399897,1.377011652142685e-06,3.06010660022342e-05,1.943468403431944e-05
2019-07-17,2.222378291024635e-05,2.125532798092718e-05,0.004128076097018221,3.213711357864195e-06,9.931236613931995e-05,0.0005196822435728168
2019-07-18,0.0047075712597327,0.006010875494991246,0.016892198979064132,0.0006543782680826757,0.0089035277129367,0.005505605488938408
2019-07-19,1.9864724251614503e-05,3.469681602140979e-05,0.003289546521085258,2.4231942721697555e-06,8.329098757400735e-05,0.00014308341540156776
2019-07-22,1.3717931107214982e-05,2.396625212021578e-05,0.004016449879584388,1.585689130691717e-06,3.180310035431132e-05,9.72064925553362e-06
2019-07-23,1.6885720060904906e-05,2.9500476953122985e-05,0.007159070859446158,2.859374253237738e-06,8.250850829416631e-05,0.0010326011217605604
2019-07-24,1.2111292562387014e-05,2.1158825123399527e-05,0.0035562557814720337,1.5072570882751198e-06,3.093446800433461e-05,1.3425578943261767e-05
2019-07-25,1.0175727817943603e-05,1.7767689737320662e-05,0.0030227953453436716,1.356612475824072e-06,3.388395926941879e-05,4.699690227613835e-05
2019-07-26,2.270686716782836e-05,1.9103028305028355e-05,0.0039404562374009,2.4380784692785948e-06,6.778964592504903e-05,5.166230438119311e-05
2019-07-29,0.0374017150367288,0.010474211555285298,0.10414075409226865,0.0059271796360242796,0.034663419704834116,0.004877017167817663
2019-07-30,0.9514659512007804,0.9709047213113727,1.0,0.9697882427010636,0.9999999988217496,0.9999999997580744
2019-07-31,0.0210648130349864,0.02676916123183883,0.06069206077012706,0.003201810976821466,0.026128492859133424,0.006973223755119911
2019-08-01,0.0001246776390469,2.3080840607967097e-05,0.011845816776069834,1.9282409021601707e-05,0.0004719401369373014,0.00041175949877746967
2019-08-02,1.0,1.0,1.0,1.0,1.0,1.0
2019-08-05,1.0,1.0,1.0,1.0,1.0,1.0
2019-08-06,6.58216537294502e-05,0.00011490977840909579,0.010281134340188439,1.498767283646654e-05,0.00017141686985935374,9.683165091594992e-05
2019-08-07,5.869879578235419e-05,1.1226451793005421e-05,0.01006772216006373,1.4833045350042557e-05,0.00017292844503772136,0.00011377147914986074
2019-08-08,0.9600817297224512,0.9760457957699458,1.0,0.9929282937918417,0.9999999992910489,0.999999999920874
2019-08-09,0.0264950201428969,0.03362658371121392,0.08749210160227094,0.005105129782445797,0.049875712214474455,0.14665872169932814
2019-08-12,1.8124921097839377e-05,3.163421795552652e-05,0.0037206260072461935,2.3115470357444906e-06,7.665711807632382e-05,6.121091510382107e-05
2019-08-13,7.885035781689247e-05,1.459308283625573e-05,0.01113961975224915,1.4059103604238731e-05,0.0002180499262121326,0.00031863027915369455
2019-08-14,1.0,1.0,1.0,1.0,1.0,1.0
2019-08-15,0.000206141575046,0.00019295181461308832,0.015725772462280435,2.911379028757448e-05,0.00037441352864148484,0.00010078441245237511
2019-08-16,0.0099990908810288,0.01471549658558916,0.09518481479287012,0.0014381113439728376,0.05080791532400214,0.6038170706147781
2019-08-19,0.0320493129835641,0.05338594287145114,0.27276439704169747,0.004230975278166881,0.17230846749252438,0.9416077602226222
2019-08-20,0.0038253349256075,0.004883787237735864,0.028623616612773982,0.0005084369419320814,0.011474189907341755,0.009650746105385109
2019-08-21,8.376431110546712e-05,0.00014633099925190593,0.03399526073438737,1.7001894461272907e-05,0.000620140357281177,0.026156758373175798
2019-08-22,1.0036279471232052e-05,1.7534328889670833e-05,0.0032772335091634667,1.6106231245945476e-06,3.089977774055372e-05,3.2312400289566445e-05
2019-08-23,1.484327159000657e-05,2.5918966376755512e-05,0.005943793187542806,2.9378027174932045e-06,6.904131998115203e-05,0.0006852662556769693
2019-08-26,2.854590220537013e-05,2.745386980153896e-05,0.004824774763283698,3.736823693393994e-06,6.184294208056366e-05,1.2795573361896291e-05
2019-08-27,0.0033871679494054,0.005745711882931914,0.01763235058632893,0.000610412962002275,0.008524223974823171,0.010319852412603189
2019-08-28,0.0036284840389902,0.00462631554868272,0.029752924102708966,0.0005646334317274126,0.008960784734715425,0.007423807471965359
2019-08-29,0.0004665055136696,0.0004369566793704268,0.31570654115254726,0.00010325297351243269,0.003941177460831352,0.29437100913922654
2019-08-30,0.0097591976574832,0.012443213078581176,0.9704902457611664,0.002445368576831638,0.08586000339317351,0.19852431581434854
2019-09-02,2.825149804792696e-05,4.93461835958933e-05,0.01294729324851156,3.316467161485899e-06,6.804008578585182e-05,1.6331225786795835e-05
2019-09-03,1.1034052631986288e-05,1.926843867293843e-05,0.0031176403216774183,1.7303798613504661e-06,3.0606730002782085e-05,3.6364922933353114e-05
2019-09-04,3.1090727899144336e-05,2.9087202980452777e-05,0.006903568081965054,5.897655694153939e-06,0.00015158894927278467,0.0018855471573827967
2019-09-05,0.010021119599015,0.01277858104582702,0.039159809125421274,0.0017124076223435643,0.02523057824623764,0.21252695171189329
2019-09-06,6.938262939118763e-05,6.589369319117749e-05,0.005536493712198169,6.304333962114775e-06,0.00013547779207265042,2.169519279891779e-05
2019-09-09,0.0065356276544272,0.008340808183706807,0.019953116789524442,0.0009102178363791119,0.008842282356814214,0.0029515395814997186
2019-09-10,2.2629375298667167e-05,3.9524816152013644e-05,0.003314368521479619,2.6276311004602555e-06,8.084747199495327e-05,0.00015206115013724437
2019-09-11,1.1317352079265904e-05,1.9770818801872423e-05,0.0029124268817412474,1.4672423374566048e-06,3.042910328742074e-05,3.7295763790106494e-05
2019-09-12,1.1996020469343712e-05,2.0956425061313503e-05,0.003014425393758967,1.4683866646243074e-06,2.837931944264778e-05,2.0193895187706807e-05
2019-09-13,1.1594607749742043e-05,2.0255933268749853e-05,0.0029383991798243307,1.462328758093719e-06,2.8816894988533754e-05,2.6774613321189647e-05
2019-09-16,1.751464845156833e-05,3.059834215674878e-05,0.0064773094571485825,2.6860580570694713e-06,7.399422486385164e-05,0.0008072188330098877
2019-09-17,1.1243367043663784e-05,1.9641691435038762e-05,0.0029029356289106342,1.3841679256134977e-06,2.9757209892736258e-05,3.164667082929872e-05
2019-09-18,1.119104356319984e-05,1.9550314054142817e-05,0.0028975407555224216,1.3976669284680576e-06,3.0476438011812473e-05,3.5344719234627245e-05
2019-09-19,1.126105454031177e-05,1.9661763146189624e-05,0.0029038708859733873,1.4313052157610622e-06,3.0377047669023806e-05,3.6119135735557753e-05
2019-09-20,2.3824321353607743e-05,2.2388440146437523e-05,0.003603034644991908,2.6558472361103543e-06,6.141231524434961e-05,3.3977289806755664e-05
2019-09-23,0.0089643539882875,0.011432556927725702,0.03544250941413784,0.0011207087373824858,0.02481337352047771,0.20146653913269555
2019-09-24,2.7512582753390272e-05,4.8029656438982595e-05,0.003935172092640771,2.5032197234033263e-06,6.762082982586854e-05,2.1416037403488614e-05
2019-09-25,2.042348179002293e-05,1.952460143790586e-05,0.0033868008940877237,2.5477429469224023e-06,7.940585012805017e-05,0.00024049931232220936
2019-09-26,0.0048259075498258,0.008184094877557172,0.021498996331135726,0.000561327682074568,0.009197531142797777,0.0030227587235761586
2019-09-27,0.0035188167078591,0.004494632518787146,0.015320511015379483,0.00036516395966146596,0.008945265151456282,0.007049634680386638
2019-09-30,2.1718806233016164e-05,3.788190801800243e-05,0.0030596147307001284,2.107867437165398e-06,6.396671258809407e-05,4.263882430208064e-05
2019-10-01,0.000152857374318,2.829113818896205e-05,0.02043378138865495,2.2973342711693244e-05,0.00037621960201625343,0.002150571613006802
2019-10-02,1.0,1.0,1.0,1.0,1.0,1.0
2019-10-03,0.0384215637674084,0.048601823767160414,0.06887294325723387,0.007199653276974195,0.02187910188168915,0.0024200875056040053
2019-10-04,2.899759001553142e-05,5.0649305707909686e-05,0.004385153000733906,4.276827984369314e-06,8.94814676402037e-05,0.00036666754250116735
2019-10-07,1.2310820355319512e-05,2.1507142418424316e-05,0.003492317317603135,2.4747200517901274e-06,3.552683361649034e-05,0.00017096978899732798
2019-10-08,1.963106123966327e-05,3.429542841241265e-05,0.006997671158503618,4.5430627262878915e-06,6.871705034593765e-05,0.0009591715169480535
2019-10-09,1.1113810644370314e-05,1.939434029594945e-05,0.002691155138008004,1.9341181186791037e-06,1.8726359880645144e-05,1.0570302778840791e-05
2019-10-10,0.0001118514434989,2.0701559594916792e-05,0.0122791736887332,2.704334635788342e-05,0.00019567826745938186,0.0006441022287561019
2019-10-11,0.99999999997317,0.9999999999841602,1.0,1.0,1.0,1.0
